X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.02306,0.037635,0.24121,0.11813,0.46504,0.75897,4.8644,2.3823,0,0
0.027487,0.046049,0.31204,0.15899,0.55432,0.92866,6.2928,3.2063,0,0
0.03356,0.057411,0.38546,0.19881,0.67679,1.1578,7.7734,4.0094,0,0
0.038327,0.068079,0.46279,0.23944,0.77293,1.3729,9.333,4.8286,0,0
0.041857,0.077229,0.54225,0.27539,0.65983,1.2709,9.3438,4.7415,0,0
0.045416,0.088939,0.6097,0.30439,0.57159,1.2567,9.0711,4.5543,0,0
0.050741,0.10663,0.68267,0.34069,0.55822,1.3913,8.9027,4.4883,0,0
0.055824,0.13588,0.75526,0.38138,0.57147,1.8117,8.9383,4.4849,0,0
0.061178,0.20794,0.82176,0.41751,0.55697,3.0358,8.7987,4.4105,0,0
0.065654,0.29102,0.88788,0.44754,0.5511,4.4959,8.5726,4.1967,0,0
0.080542,0.33278,0.94743,0.47542,0.78015,5.1536,8.171,4.034,0,0
0.11961,0.39251,1.0101,0.50809,1.4963,6.1221,8.0739,4.108,0,0
0.14215,0.43565,1.0782,0.54856,1.8435,6.6353,7.9756,4.192,0,0
0.1493,0.45437,1.1371,0.58239,1.8851,6.4228,7.7012,4.0537,0,0
0.15574,0.47052,1.2046,0.6102,1.907,5.2952,7.7204,3.8859,0,0
0.16139,0.48215,1.2751,0.64016,1.9306,3.8545,7.8086,3.8845,0,0
0.16575,0.4934,1.3387,0.67423,1.7183,3.2392,7.8905,4.0093,0,0
0.17132,0.50794,1.4091,0.70524,1.0429,2.3278,8.0464,3.9758,0,0
0.18227,0.52817,1.4904,0.7357,0.80895,1.8658,8.3147,3.774,0,0
0.19261,0.54464,1.5654,0.76818,0.87331,1.8206,8.6359,3.7468,0,0
0.19814,0.55389,1.6331,0.79772,0.85508,1.6813,8.641,3.7815,0,0
0.2033,0.56282,1.6974,0.8318,0.84516,1.6269,8.5171,3.8649,0,0
0.20883,0.57369,1.7586,0.86308,0.86887,1.6191,8.4688,3.8085,0,0
0.21224,0.5834,1.8263,0.88924,0.82525,1.5217,8.4153,3.7107,0,0
0.21553,0.59174,1.8953,0.92202,0.67084,1.282,8.1646,3.7573,0,0
0.22112,0.60279,1.9592,0.95034,0.57496,1.1727,7.9431,3.6736,0,0
0.22552,0.61245,2.0321,0.97894,0.55212,1.1811,8.0472,3.6546,0,0
0.22982,0.62159,2.1146,1.0084,0.5349,1.1851,8.4139,3.5623,0,0
0.24299,0.64376,2.274,1.0581,0.61996,1.2172,9.0285,3.4047,0,0
0.25064,0.66176,2.4079,1.1125,0.5953,1.1892,9.0487,3.2693,0,0
0.25568,0.6721,2.4838,1.1356,0.60824,1.2028,9.1085,3.1599,0,0
0.2626,0.68449,2.5628,1.1605,0.66097,1.2685,9.0383,3.067,0,0
0.26906,0.69733,2.6418,1.1887,0.65498,1.3069,8.9006,3.1234,0,0
0.27462,0.70903,2.7215,1.2171,0.63803,1.3163,9.0231,3.2069,0,0
0.27955,0.72036,2.8014,1.2483,0.65795,1.363,9.3066,3.3007,0,0
0.28493,0.73169,2.8874,1.2779,0.69156,1.4103,9.6695,3.3366,0,0
0.28973,0.74134,2.967,1.3104,0.6867,1.3964,9.7451,3.5242,0,0
0.29455,0.75049,3.0394,1.3382,0.64443,1.3309,9.6107,3.5832,0,0
0.29871,0.75933,3.1265,1.3649,0.59796,1.2502,9.7749,3.5531,0,0
0.30235,0.76806,3.2283,1.3976,0.55921,1.1905,10.221,3.64,0,0
0.30675,0.7772,3.3055,1.4286,0.5484,1.1463,10.165,3.6365,0,0
0.31249,0.78723,3.3758,1.4607,0.55582,1.12,9.8494,3.686,0,0
0.31828,0.79671,3.4518,1.496,0.57576,1.1167,9.7767,3.7437,0,0
0.32404,0.80665,3.5269,1.528,0.59461,1.1327,9.8315,3.8277,0,0
0.3303,0.81675,3.6077,1.5558,0.63694,1.158,9.7033,3.8499,0,0
0.33505,0.82661,3.6794,1.5853,0.65936,1.1807,9.0988,3.7856,0,0
0.34048,0.83932,3.7548,1.6148,0.68024,1.2527,9.0616,3.7549,0,0
0.34582,0.85096,3.839,1.6436,0.67214,1.2852,9.3416,3.6884,0,0
0.35123,0.86288,3.9227,1.6725,0.66451,1.3343,9.4975,3.5598,0,0
0.35999,0.87688,3.9978,1.7047,0.72501,1.4162,9.4964,3.5636,0,0
0.37068,0.8919,4.0609,1.7343,0.81432,1.5156,9.1411,3.6001,0,0
0.38356,0.90999,4.1255,1.7635,0.97827,1.6815,8.9959,3.5945,0,0
0.39409,0.9249,4.1921,1.7942,1.0812,1.7259,8.819,3.6183,0,0
0.40107,0.9356,4.261,1.825,1.1143,1.707,8.5088,3.6585,0,0
0.40757,0.9462,4.3368,1.8553,1.1361,1.6802,8.351,3.6862,0,0
0.41269,0.95563,4.4082,1.8841,1.0628,1.5882,8.2769,3.6173,0,0
0.41697,0.96357,4.4754,1.9131,0.93361,1.4454,8.3584,3.6059,0,0
0.42181,0.9712,4.5492,1.9436,0.77142,1.2344,8.5448,3.6317,0,0
0.42829,0.98305,4.6204,1.9727,0.68974,1.1728,8.6363,3.5999,0,0
0.43374,0.99532,4.6909,1.9984,0.65878,1.2044,8.6705,3.4979,0,0
0.43704,1.005,4.7575,2.0258,0.59424,1.185,8.4834,3.4377,0,0
0.441,1.0173,4.8292,2.052,0.57107,1.2446,8.4904,3.3867,0,0
0.44485,1.0272,4.8914,2.0783,0.56223,1.2823,8.3885,3.3318,0,0
0.4496,1.0363,4.9607,2.1044,0.56046,1.3135,8.2978,3.2431,0,0
0.45477,1.0461,5.044,2.1333,0.53395,1.2717,8.5441,3.2388,0,0
0.45953,1.0565,5.1171,2.1613,0.52018,1.2336,8.5956,3.285,0,0
0.46511,1.0669,5.2057,2.1891,0.56615,1.25,9.0387,3.2935,0,0
0.471,1.0773,5.2845,2.2171,0.60498,1.2089,9.181,3.3298,0,0
0.47643,1.0863,5.353,2.2475,0.63696,1.1928,9.3105,3.4111,0,0
0.48223,1.0969,5.433,2.2761,0.65806,1.2207,9.5254,3.4614,0,0
0.48579,1.1059,5.5244,2.3047,0.62563,1.2058,9.6873,3.4555,0,0
0.48935,1.114,5.6041,2.3363,0.60118,1.1597,9.821,3.5277,0,0
0.49266,1.1216,5.6761,2.3678,0.55564,1.1021,9.4868,3.6045,0,0
0.49601,1.1296,5.7601,2.3983,0.50423,1.0555,9.5914,3.6526,0,0
0.50041,1.1381,5.8442,2.4272,0.4836,1.0443,9.9053,3.6233,0,0
0.50588,1.1478,5.9246,2.4559,0.4769,1.0271,9.9143,3.6262,0,0
0.5117,1.1578,6.0089,2.4852,0.52241,1.0471,9.7702,3.6405,0,0
0.51594,1.1671,6.0776,2.5127,0.53639,1.0698,9.5481,3.5589,0,0
0.5192,1.175,6.1507,2.5377,0.53522,1.0763,9.57,3.4261,0,0
0.52321,1.1837,6.2265,2.5633,0.54866,1.0901,9.4054,3.3291,0,0
0.52707,1.1924,6.2939,2.594,0.53758,1.0946,9.0681,3.3657,0,0
0.53236,1.2018,6.3573,2.6226,0.53399,1.0882,8.7258,3.362,0,0
0.53834,1.2138,6.4276,2.648,0.53733,1.1283,8.4457,3.2836,0,0
0.54401,1.2256,6.5055,2.6737,0.56594,1.1816,8.629,3.2453,0,0
0.54945,1.2372,6.5882,2.6978,0.60996,1.2551,8.8234,3.2291,0,0
0.55866,1.2545,6.6668,2.726,0.71484,1.4281,8.8802,3.2808,0,0
0.56515,1.2687,6.7581,2.7515,0.76797,1.5388,9.3625,3.1761,0,0
0.56937,1.2796,6.8373,2.7729,0.74633,1.5703,9.6796,3.0318,0,0
0.57409,1.2897,6.9092,2.7959,0.72097,1.5307,9.7121,2.9828,0,0
0.57939,1.2991,6.9845,2.8193,0.71354,1.4821,9.6612,2.9376,0,0
