X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.021296,0.035524,0.19054,0.12279,0.42946,0.71641,3.8425,2.4763,0,0
0.028344,0.05105,0.25536,0.15701,0.57161,1.0295,5.1498,3.1665,0,0
0.034205,0.063038,0.32799,0.18804,0.68979,1.2713,6.6145,3.7921,0,0
0.039991,0.074969,0.39778,0.21852,0.80649,1.5119,8.022,4.4069,0,0
0.04454,0.086674,0.46177,0.24978,0.72095,1.5013,8.0713,4.1101,0,0
0.050505,0.09883,0.52883,0.28278,0.70878,1.5377,8.1971,3.9432,0,0
0.05893,0.11339,0.59858,0.31675,0.75895,1.5703,8.2288,3.9116,0,0
0.068324,0.13192,0.66426,0.35237,0.80626,1.6309,8.246,3.9397,0,0
0.073712,0.17366,0.73431,0.38356,0.79674,2.2309,8.1941,3.943,0,0
0.079542,0.22883,0.80177,0.41144,0.79761,3.1029,8.147,3.8906,0,0
0.094044,0.26201,0.87655,0.43948,0.99834,3.5359,8.3647,3.8257,0,0
0.1109,0.29221,0.96181,0.46785,1.218,3.8998,8.7318,3.7324,0,0
0.1217,0.31635,1.0428,0.49359,1.2659,4.093,8.9575,3.5663,0,0
0.13164,0.33571,1.1182,0.51783,1.2768,4.1097,9.1543,3.3368,0,0
0.14248,0.35442,1.1843,0.54488,1.3868,3.6453,9.0747,3.2534,0,0
0.16199,0.38411,1.2509,0.57385,1.6627,3.1315,9.0566,3.2752,0,0
0.1797,0.41573,1.3358,0.60477,1.7273,3.1,9.2613,3.3333,0,0
0.19028,0.43103,1.4117,0.62908,1.6008,2.7996,9.073,3.2513,0,0
0.19972,0.44378,1.4744,0.65271,1.5734,2.5698,8.7052,3.2088,0,0
0.20794,0.45549,1.538,0.67729,1.5389,2.4156,8.4668,3.2158,0,0
0.22031,0.47197,1.5983,0.70195,1.5695,2.3706,8.3487,3.1676,0,0
0.22942,0.48548,1.6614,0.73137,1.36,2.0443,8.2787,3.1767,0,0
0.2356,0.49708,1.7374,0.75828,1.1275,1.6406,8.0996,3.0957,0,0
0.24075,0.50903,1.8069,0.78518,1.0177,1.573,7.9691,3.1481,0,0
0.24704,0.52126,1.8739,0.81524,0.95426,1.5625,8.0554,3.2777,0,0
0.25374,0.53432,1.948,0.84043,0.92363,1.5897,8.2676,3.29,0,0
0.25977,0.54685,2.0167,0.86812,0.7959,1.51,8.4386,3.351,0,0
0.26526,0.56026,2.0783,0.89446,0.72271,1.5081,8.4091,3.2888,0,0
0.27043,0.57614,2.1399,0.91826,0.7024,1.5944,8.116,3.2264,0,0
0.27435,0.58744,2.2057,0.94174,0.67765,1.5812,8.0439,3.1573,0,0
0.2786,0.59786,2.2801,0.96745,0.63654,1.5448,8.1935,3.0696,0,0
0.28218,0.60778,2.3605,0.99641,0.57336,1.4816,8.319,3.1455,0,0
0.2857,0.61878,2.4555,1.0282,0.5228,1.4507,8.8488,3.2294,0,0
0.28876,0.62914,2.5394,1.0558,0.47384,1.3891,9.2974,3.2544,0,0
0.2928,0.6388,2.6081,1.0834,0.45099,1.2636,9.4434,3.3296,0,0
0.30038,0.65233,2.6778,1.1126,0.52495,1.3087,9.5192,3.4454,0,0
0.30942,0.6673,2.7495,1.1395,0.62144,1.4003,9.4647,3.4704,0,0
0.31883,0.68334,2.8272,1.1717,0.73921,1.5238,9.4115,3.5345,0,0
0.3247,0.69541,2.8944,1.203,0.78648,1.5453,8.8512,3.5237,0,0
0.32883,0.706,2.9671,1.2325,0.80818,1.5501,8.6266,3.5621,0,0
0.3336,0.71683,3.0579,1.2625,0.82295,1.5735,9.0695,3.612,0,0
0.33757,0.72743,3.1365,1.2886,0.74992,1.5145,9.2509,3.5502,0,0
0.34403,0.74098,3.2068,1.3164,0.69799,1.4859,9.223,3.5664,0,0
0.35094,0.75347,3.2881,1.3421,0.6476,1.4143,9.2956,3.4363,0,0
0.35673,0.76531,3.3868,1.3694,0.64608,1.4098,9.9294,3.3564,0,0
0.36286,0.77752,3.5112,1.4076,0.68616,1.4423,10.973,3.5323,0,0
0.36869,0.7902,3.6571,1.4744,0.70764,1.4797,12.085,4.274,0,0
0.37504,0.80197,3.7554,1.5128,0.75572,1.5032,12.481,4.5209,0,0
0.38257,0.81516,3.8291,1.5386,0.77721,1.4959,12.549,4.4822,0,0
