X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.022899,0.048821,0.22805,0.16204,0.4618,0.98456,4.599,3.2679,0,0
0.031556,0.064714,0.30916,0.20837,0.63637,1.3051,6.2347,4.2021,0,0
0.037881,0.077108,0.39106,0.25486,0.76394,1.555,7.8865,5.1396,0,0
0.044754,0.093607,0.47548,0.29526,0.90253,1.8877,9.5888,5.9544,0,0
0.053677,0.11735,0.57092,0.33689,0.94054,2.0231,9.9763,5.6701,0,0
0.064781,0.1384,0.65824,0.38257,1.0201,2.1605,10.194,5.4366,0,0
0.074087,0.15198,0.73609,0.41688,1.0323,2.0804,10.246,5.1392,0,0
0.078578,0.15915,0.81339,0.45617,0.94828,1.9044,10.169,4.9974,0,0
0.083935,0.1684,0.89494,0.50509,0.92875,1.841,10.161,5.0463,0,0
0.089512,0.17863,1.001,0.54938,0.90263,1.7146,10.599,5.1248,0,0
0.09359,0.18693,1.1364,0.5943,0.80492,1.4033,11.404,5.1911,0,0
0.099213,0.19597,1.263,0.6388,0.69439,1.1611,12.196,5.1673,0,0
0.10542,0.20627,1.3795,0.70756,0.6318,1.0947,12.975,5.862,0,0
0.1098,0.21727,1.6235,1.2656,0.62967,1.1721,16.337,16.324,0,0
0.11494,0.23639,2.0235,2.6963,0.6253,1.3712,22.76,44.19,0,0
0.12084,0.25914,2.708,4.294,0.63188,1.6237,34.423,75.516,0,0
0.12649,0.27345,3.5509,6.1158,0.66341,1.7447,48.692,111.35,0,0
0.13066,0.28554,4.8335,8.1327,0.63414,1.8063,72.005,151.13,0,0
0.13491,0.29788,6.0825,10.321,0.59475,1.8476,94.845,193.87,0,0
0.14032,0.32049,7.4819,12.832,0.61549,2.0817,118.14,233.26,0,0
0.14597,0.3464,8.3006,14.36,0.62578,2.2185,126.59,235.22,0,0
0.15793,0.39252,8.7023,15.387,0.74788,2.6898,120.89,223.7,0,0
0.16734,0.44553,9.1863,16.322,0.82395,3.4703,113.65,205.83,0,0
0.17783,0.50219,10.303,18.309,0.95139,4.3691,110.3,205.22,0,0
0.20342,0.57052,11.265,20.361,1.3817,5.4981,104.52,202.47,0,0
0.22287,0.62112,11.777,21.553,1.6647,6.0627,86.618,175.87,0,0
0.23598,0.66182,12.489,22.896,1.8152,6.3609,84.475,172.13,0,0
0.24526,0.70096,13.89,25.671,1.7611,6.2203,104.62,207.4,0,0
0.257,0.73693,14.904,27.622,1.808,5.8766,115.31,227.88,0,0
0.27146,0.7875,16.31,32.068,1.8882,5.7538,121.15,277.47,0,0
0.28367,0.87287,18.338,38.11,1.6183,6.0975,142.62,357.94,0,0
0.29084,1.0029,20.001,42.131,1.3707,7.6993,165.84,414.99,0,0
0.29713,1.132,21.998,47.982,1.2332,9.481,191.75,505.91,0,0
0.30262,1.2618,24.644,58.043,1.1568,11.311,216.87,652.85,0,0
0.30776,1.4141,26.939,70.436,1.0236,13.656,242.71,863.41,0,0
0.31391,1.5667,29.451,82.814,0.85592,15.714,264.99,1023.4,0,0
0.31996,1.6902,31.93,92.358,0.73187,16.484,274.11,1094,0,0
0.32808,1.7916,34.982,101.83,0.75102,15.906,302.12,1204,0,0
0.335,1.9307,38.387,115.45,0.76377,16.107,330.52,1360.5,0,0
0.34048,2.098,42.095,126.69,0.76357,16.862,351.94,1384.3,0,0
0.34562,2.2683,44.422,132.03,0.76349,17.227,352.56,1242.2,0,0
0.35121,2.3987,46.151,135.63,0.7523,16.779,336.8,1065.1,0,0
0.35661,2.5495,48.342,143.11,0.73916,17.329,330.99,1023.6,0,0
0.36374,2.7257,54.117,157.35,0.71931,18.838,385.91,1119.6,0,0
0.37282,2.9486,59.876,168.26,0.76266,20.528,433.35,1065.1,0,0
0.38219,3.0596,62.361,174.35,0.84113,19.393,408.69,961.17,0,0
0.39009,3.1524,64.034,179.15,0.89681,17.829,395.52,950.12,0,0
0.39754,3.2762,67.178,189.51,0.93424,17.695,424.03,1086.6,0,0
0.40306,3.3954,70.443,201.77,0.93666,17.06,445.7,1182.9,0,0
0.40834,3.489,72.996,209.57,0.89937,15.392,380.73,1053.1,0,0
0.4164,3.5701,75.954,216.69,0.87886,12.535,324.24,976.7,0,0
0.4277,3.6999,78.858,225.35,0.9178,12.914,332.69,1028.5,0,0
0.43505,3.889,81.462,231.36,0.90676,14.855,351.47,1053,0,0
0.44265,4.1034,84.067,236.15,0.90974,16.682,340.6,940.65,0,0
0.44878,4.2467,86.984,242.82,0.92213,17.167,333.57,827.69,0,0
0.4541,4.3826,90.828,253.03,0.92282,18.021,359.62,876.33,0,0
0.45937,4.5062,94.176,262.26,0.86654,18.877,367.48,919.06,0,0
0.46653,4.649,97.838,272.03,0.78313,19.139,382.76,941.41,0,0
0.47356,4.7786,103.22,282.91,0.77661,17.94,438.82,1039.5,0,0
0.48003,4.8438,106.64,291.27,0.75389,14.931,455.28,1111.4,0,0
0.48741,4.9369,108.92,297.6,0.77892,13.919,442.39,1104.7,0,0
0.49396,5.0539,111.56,305.44,0.8039,13.539,418.16,1057.1,0,0
0.49988,5.1479,113.39,311.27,0.81701,12.94,387.44,988.39,0,0
0.50475,5.2664,115.6,319.95,0.77078,12.452,358.18,966.53,0,0
0.51043,5.3948,117.73,329.4,0.74358,12.426,292.59,937.64,0,0
0.51524,5.4971,120.06,335.31,0.71004,13.175,270.63,888.21,0,0
0.51942,5.6123,123.1,341.71,0.64557,13.62,286.02,889.67,0,0
0.52471,5.7397,126.84,350.46,0.61999,13.83,308.08,907.84,0,0
0.52903,5.8771,129.83,357.56,0.58782,14.706,331.65,933.4,0,0
0.5335,5.9636,132.9,364.87,0.57963,14.059,348.94,905.85,0,0
0.53888,6.0701,136.21,371.72,0.57376,13.618,372.59,853.43,0,0
0.54348,6.2088,138.64,378.1,0.56945,14.353,374.64,862.87,0,0
0.5483,6.3627,140.82,384.15,0.58256,15.133,357.34,855.9,0,0
0.55283,6.4912,143.5,389.96,0.5671,15.155,335.97,796.49,0,0
0.55886,6.616,146.76,396.2,0.60164,14.901,341.32,779.26,0,0
0.56778,6.7313,149.4,402.72,0.69136,15.483,332.8,763.19,0,0
0.57513,6.8372,152.6,410.6,0.73096,15.471,330.54,784.06,0,0
0.57962,6.9607,155.66,418.32,0.72885,15.163,343.28,811.26,0,0
0.58353,7.1049,158.11,425.02,0.7104,14.969,348.6,824.13,0,0
0.58936,7.2075,160.41,430.55,0.73664,14.445,340.99,818.6,0,0
0.59717,7.2972,162.68,435.17,0.77246,13.738,321.03,785.89,0,0
0.60404,7.3929,165.4,439.25,0.73136,13.342,322.66,736.77,0,0
0.61002,7.5631,168.96,447.96,0.70363,14.639,329.93,753.48,0,0
0.61486,7.755,172.74,459.07,0.71073,16.018,344.42,821.69,0,0
0.62199,7.9337,176.73,469.42,0.77558,16.713,375.59,895.44,0,0
