X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.018464,0.29837,7.0024,3.0122,0.37236,6.017,141.22,60.747,0,0
0.02786,0.49521,9.1743,4.4204,0.56185,9.9866,185.01,89.145,0,0
0.035302,0.87863,11.583,5.5275,0.71191,17.719,233.59,111.47,0,0
0.040445,1.4099,14.056,7.2708,0.81565,28.432,283.47,146.63,0,0
0.045061,1.7082,15.605,8.4571,0.82079,32.625,273.87,152.26,0,0
0.050749,1.8939,18.666,10.054,0.80655,34.206,281.15,166.85,0,0
0.057215,2.0501,20.411,11.079,0.78147,35.327,270.41,162.68,0,0
0.067357,2.182,21.525,11.575,0.79652,34.017,249.07,144.29,0,0
0.077833,2.3429,23.265,12.217,0.85771,29.53,235.58,134.9,0,0
0.085457,2.5234,25.977,13.609,0.90773,22.456,240.41,127.81,0,0
0.091077,2.8124,30.83,16.031,0.92799,22.268,307.04,152.74,0,0
0.096555,3.2625,36.209,19.569,0.92377,27.6,353.79,191.9,0,0
0.10438,3.8304,44.038,23.223,0.9511,35.902,476.48,244.91,0,0
0.11103,4.6905,55.97,26.6,0.88082,50.588,694.63,303.01,0,0
0.11811,5.5811,70.604,31.1,0.81223,65.304,954.67,380.8,0,0
0.12868,6.5192,87.058,35.396,0.87177,80.583,1231.8,439.39,0,0
0.13659,8.0153,103.73,39.126,0.91783,104.93,1470.2,465.75,0,0
0.1412,8.8049,121.52,42.251,0.90026,111.77,1720.5,457.43,0,0
0.14767,9.3813,136.86,45.215,0.87315,111.94,1871.8,443.5,0,0
0.15614,10.105,148.07,49.168,0.90955,109.2,1857.3,455.12,0,0
0.16735,10.987,158.86,54.139,0.99304,109.02,1779.9,464.63,0,0
0.17457,11.668,170.48,58.298,0.92533,103.83,1682.3,461.85,0,0
0.1797,12.388,182.41,62.38,0.86944,88.185,1586.7,468.95,0,0
0.18536,13.142,194.44,66.405,0.89055,87.46,1470.4,487.09,0,0
0.19512,13.806,206.07,70.014,0.95687,89.237,1395.9,500.11,0,0
0.20596,14.319,216.61,73.014,1.0047,84.969,1382.3,480.88,0,0
