X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.086118,3.0852,2.4245,0.71406,1.7367,62.218,48.894,14.4,0,0
0.095623,3.1004,2.5695,0.97105,1.9284,62.524,51.818,19.583,0,0
0.1029,3.1164,2.7646,1.1895,2.0751,62.848,55.752,23.987,0,0
0.10743,3.1306,3.0157,1.383,2.1665,63.133,60.816,27.891,0,0
0.11104,3.1402,3.2086,1.5456,1.2034,13.75,34.646,26.136,0,0
0.11479,3.1484,3.3343,1.6773,0.81573,1.8846,20.98,24.073,0,0
0.11872,3.1574,3.4863,1.7899,0.6575,1.4556,21.412,21.696,0,0
0.12245,3.1656,3.6696,1.8836,0.54103,1.3156,22.185,18.404,0,0
0.12647,3.173,3.8672,1.9771,0.47537,1.1413,22.236,15.884,0,0
0.13083,3.182,4.0332,2.0783,0.47182,1.0381,20.52,14.022,0,0
0.13536,3.1936,4.2378,2.1688,0.49045,1.0766,20.754,12.567,0,0
0.14115,3.2077,4.4418,2.2481,0.5315,1.1962,22.335,11.51,0,0
0.14457,3.2192,4.5846,2.3176,0.52126,1.2474,22.149,10.642,0,0
0.14736,3.2307,4.7116,2.3792,0.50232,1.3124,21.015,9.9944,0,0
0.15075,3.2416,4.8418,2.4465,0.48957,1.3835,19.654,9.4663,0,0
0.15448,3.2521,4.9904,2.5063,0.47703,1.4131,19.304,8.632,0,0
0.15843,3.2625,5.2108,2.5712,0.46527,1.3897,19.622,8.1163,0,0
0.16328,3.2744,5.4384,2.636,0.44645,1.3457,20.097,7.8234,0,0
0.16777,3.2849,5.6044,2.6936,0.46791,1.325,20.568,7.5819,0,0
0.17177,3.2949,5.7375,2.7485,0.49219,1.2958,20.688,7.4467,0,0
0.17531,3.3049,5.867,2.8034,0.49529,1.2752,20.676,7.1965,0,0
0.17907,3.3142,6.054,2.8566,0.49581,1.2512,21.45,7.0637,0,0
0.18328,3.3239,6.2803,2.9096,0.50113,1.2382,21.569,6.8238,0,0
0.19304,3.3394,6.5354,2.9624,0.60012,1.3096,22.123,6.5833,0,0
0.20315,3.3563,6.7222,3.0084,0.71344,1.4398,22.541,6.3479,0,0
0.20886,3.366,6.8547,3.0522,0.74815,1.4322,22.531,6.1248,0,0
0.21395,3.3736,6.9959,3.0921,0.77937,1.3858,22.765,5.8223,0,0
0.21798,3.3808,7.1568,3.1363,0.78476,1.3439,22.239,5.6399,0,0
0.22157,3.3875,7.3789,3.2002,0.77214,1.2819,22.155,5.8607,0,0
0.22583,3.3964,7.6211,3.38,0.66115,1.1497,21.895,8.4211,0,0
0.23095,3.4111,8.1072,4.0876,0.56068,1.1057,27.931,21.765,0,0
0.23641,3.4264,8.9997,5.2086,0.55556,1.2185,43.257,43.487,0,0
0.24051,3.4424,11.014,7.6464,0.53561,1.3869,81.041,91.846,0,0
0.24438,3.4648,14.05,10.832,0.53241,1.695,139.02,155.2,0,0
0.25139,3.5051,17.647,14.432,0.6014,2.3716,207.07,226.5,0,0
0.25845,3.548,20.986,17.372,0.65783,3.0582,269.53,282.18,0,0
0.26472,3.5755,22.742,18.84,0.68105,3.3151,295.14,297.52,0,0
0.26905,3.5985,24.302,19.698,0.65818,3.4714,308.6,292.2,0,0
0.2738,3.6249,26.752,21.366,0.67118,3.6813,317.38,276.68,0,0
0.27864,3.655,30.142,24.707,0.69102,3.8356,324.51,279.82,0,0
0.28466,3.6865,31.976,26.758,0.67107,3.6586,288.97,248.58,0,0
0.29228,3.7198,33.456,28.135,0.68222,3.4643,251.48,217.05,0,0
0.3091,3.7553,34.86,29.31,0.89496,3.6251,244.37,211.15,0,0
0.31914,3.7839,36.091,30.609,1.0102,3.738,237.73,220.05,0,0
0.3274,3.8331,38.473,33.124,1.081,4.1989,236.37,237.11,0,0
0.33361,3.931,43.986,40.119,1.1085,5.5657,279.2,310.8,0,0
0.3385,4.0153,50.341,46.02,1.0857,6.6306,370.36,388.45,0,0
0.34329,4.1432,57.046,52.141,1.0287,8.5386,475.73,484.11,0,0
0.35092,4.2509,65.355,59.086,0.84327,9.9959,614.98,600.48,0,0
0.35948,4.3524,71.729,64.702,0.81345,11.466,718.72,687.54,0,0
0.36538,4.4814,78.512,69.725,0.76598,13.073,807.45,738.13,0,0
0.37234,4.5827,84.185,75.475,0.78105,13.142,810.66,713.01,0,0
0.3777,4.6483,89.025,80.579,0.79057,12.765,780.12,696.93,0,0
0.38194,4.7295,93.738,86.229,0.77957,11.824,739.96,687.44,0,0
0.38621,4.7982,99.465,94.229,0.71168,11.036,687.9,708.72,0,0
0.39329,4.875,105.97,101.16,0.68193,10.538,690.6,735.15,0,0
0.40148,4.9682,114.49,106.65,0.72792,9.8185,725.63,744.73,0,0
0.40658,5.1078,122.59,112.29,0.69042,10.59,774.57,742.36,0,0
0.41277,5.2175,129.1,117.21,0.70714,11.48,808.27,738.67,0,0
0.46404,5.3914,144.13,130.49,1.5697,11.963,900.83,731.28,0,0
0.46939,5.4612,152.4,137.09,1.5346,11.822,936.29,724.63,0,0
0.47837,5.6953,167.75,147.59,1.4478,11.847,910.73,712.03,0,0
0.48182,5.7717,176.3,151.91,1.3925,11.176,951.76,699.82,0,0
0.48603,5.862,186.44,157.58,0.86928,11.064,1015.6,676.8,0,0
0.49805,6.0294,209.62,169.38,0.57801,11.458,1154,651.13,0,0
0.50289,6.1033,221.61,173.43,0.56589,10.338,1240.4,603.86,0,0
0.50941,6.2034,231.9,178.4,0.62601,10.246,1293.5,621.27,0,0
0.51466,6.3247,243.67,182.76,0.66245,11.153,1358.6,622.08,0,0
0.52043,6.4045,256.97,187.65,0.69384,10.942,1422.5,606.51,0,0
0.52558,6.4756,272.26,195.59,0.67757,10.42,1496.4,636.81,0,0
0.52981,6.5435,287.63,204.27,0.64057,10.368,1573.1,703.68,0,0
0.53493,6.6344,302.99,213.69,0.64602,10.711,1641.1,811.8,0,0
0.54007,6.7212,316.74,223.18,0.6182,10.442,1711,903.11,0,0
0.54395,6.7829,327.36,230.74,0.59058,9.2391,1687.7,967.65,0,0
0.54916,6.8445,339.16,236.54,0.57942,8.8737,1657.4,985.8,0,0
0.55473,6.9086,350.56,241.95,0.58794,8.7328,1579.1,935.01,0,0
0.55947,6.9784,362.84,248.85,0.59803,8.7707,1516.8,899.12,0,0
0.56259,7.0577,374.84,254.63,0.55789,8.5365,1448.9,825.57,0,0
0.57206,7.1962,396.46,267.39,0.56683,8.336,1393.6,739.13,0,0
0.57719,7.25,410.48,273.41,0.5651,8.1768,1438.2,743.6,0,0
0.58272,7.3325,422.51,278.63,0.56449,8.5497,1451,739.57,0,0
0.58664,7.4178,430.37,284.55,0.54799,8.8614,1361.9,719.91,0,0
0.59058,7.4792,438.43,290.33,0.56439,8.4995,1282.5,720.03,0,0
0.59582,7.5222,449.24,297.92,0.58794,7.7882,1290.1,752.86,0,0
0.60042,7.5747,460.03,306.21,0.57199,7.6328,1282,782.81,0,0
0.60504,7.6742,471.48,313.39,0.56176,8.5552,1230.2,806.32,0,0
0.60955,7.7652,481.42,319.22,0.54096,8.7263,1187.9,818.66,0,0
0.61305,7.8183,489.08,323.07,0.53262,8.0758,1183.9,776.73,0,0
0.6183,7.8654,500.09,326.36,0.55896,7.7883,1243.5,726.54,0,0
0.62398,7.92,511.97,330.17,0.56787,8.0228,1265,650.29,0,0
0.62985,7.9915,523.34,336.24,0.5935,8.4053,1276.7,605.61,0,0
0.63541,8.1146,533.06,341.1,0.61234,8.8811,1241.9,558.78,0,0
0.64067,8.228,547.66,346.73,0.62775,9.3315,1335.9,554.75,0,0
0.64677,8.3584,558.66,351.99,0.68001,10.892,1403.2,583.25,0,0
0.65301,8.4621,567.94,356.56,0.69999,12.035,1368.3,609.15,0,0
0.65775,8.533,579.75,361.56,0.68099,12.361,1367,633.04,0,0
0.66202,8.6244,595.18,367.17,0.64873,12.763,1448.7,623.9,0,0
0.66698,8.7468,606.52,372.09,0.63674,12.749,1481.4,624.92,0,0
0.67322,8.8578,614.23,377.08,0.65627,12.701,1342.4,612.19,0,0
0.67732,8.9282,621.03,381.84,0.61604,11.491,1257.9,602.09,0,0
0.68157,8.9892,631.78,386.93,0.57608,10.63,1287.4,612.41,0,0
0.68688,9.0992,641.23,390.59,0.58736,11.42,1239.8,585.41,0,0
0.69167,9.2014,648.46,394.03,0.59796,11.637,1074.6,541.52,0,0
0.69562,9.268,658.15,398.15,0.57766,10.511,1041.3,525.48,0,0
0.69893,9.3124,666.76,401.3,0.51855,9.1684,1059.5,488.26,0,0
0.70311,9.3529,672.64,402.95,0.52019,8.5659,1040.8,425.61,0,0
0.70762,9.382,676.46,404.81,0.5254,7.9207,901.12,360.65,0,0
0.71138,9.4062,680.13,407.52,0.4941,6.1902,784.36,341.56,0,0
0.71606,9.4482,684.53,411.16,0.49187,4.976,727.39,345.48,0,0
