X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.012448,0.028488,0.43249,0.38945,0.25103,0.5745,8.7218,7.8538,0,0
0.016336,0.035649,0.5957,0.48359,0.32945,0.71892,12.013,9.7523,0,0
0.024034,0.051331,0.88844,0.6455,0.48469,1.0352,17.917,13.018,0,0
0.028706,0.060214,1.0243,0.70094,0.50837,1.0284,17.993,11.145,0,0
0.034717,0.071327,1.1618,0.75445,0.54083,1.0408,18.055,9.6012,0,0
0.042961,0.090786,1.4851,0.86361,0.53692,1.1119,17.936,7.6638,0,0
0.046336,0.099279,1.6314,0.92321,0.53427,1.1352,17.944,7.0778,0,0
0.049155,0.10776,1.7705,0.97389,0.50661,1.138,17.789,6.6225,0,0
0.052261,0.11964,1.9015,1.0187,0.47502,1.1985,17.691,6.4081,0,0
0.057484,0.13577,2.0657,1.0655,0.45913,1.2997,18.229,6.2722,0,0
0.063627,0.15008,2.2279,1.1131,0.48645,1.3815,18.376,6.1296,0,0
0.069847,0.1623,2.3895,1.1633,0.54221,1.4422,18.238,6.043,0,0
0.078404,0.17698,2.5266,1.209,0.64671,1.567,18.054,5.7632,0,0
0.084808,0.19079,2.6356,1.2479,0.71901,1.6745,17.446,5.5264,0,0
0.088743,0.20239,2.771,1.2899,0.73572,1.6688,17.535,5.4695,0,0
0.094387,0.21662,2.8917,1.3319,0.7442,1.6304,16.657,5.373,0,0
0.10053,0.23263,3.0323,1.3731,0.74415,1.6648,16.223,5.2439,0,0
0.10465,0.24575,3.2088,1.4152,0.70185,1.6829,16.523,5.0798,0,0
0.10921,0.25765,3.4104,1.4549,0.62119,1.6269,17.822,4.9585,0,0
0.11543,0.27011,3.5321,1.4922,0.61746,1.5997,18.079,4.9265,0,0
0.12167,0.28051,3.6383,1.5247,0.66411,1.5754,17.491,4.7346,0,0
0.12684,0.28759,3.7791,1.5574,0.65454,1.4312,17.897,4.5486,0,0
0.1335,0.29673,3.9235,1.5956,0.66492,1.2928,17.972,4.488,0,0
0.14152,0.30727,4.054,1.6367,0.74359,1.2407,17.044,4.4678,0,0
0.14789,0.31607,4.2025,1.6779,0.78017,1.178,15.975,4.4986,0,0
0.15773,0.32846,4.3647,1.7181,0.85304,1.1766,16.79,4.5553,0,0
0.16581,0.33913,4.4828,1.7592,0.89,1.1822,17.03,4.7294,0,0
0.17484,0.3508,4.6127,1.7959,0.96794,1.2748,16.811,4.8086,0,0
0.18627,0.36647,4.76,1.8291,1.0643,1.4064,16.869,4.7077,0,0
0.19519,0.38098,4.9251,1.8587,1.0822,1.4864,17.567,4.4779,0,0
0.20102,0.39114,5.0972,1.8889,1.0713,1.5139,18.043,4.2544,0,0
0.20573,0.3987,5.2355,1.9149,0.96803,1.4166,17.562,3.9694,0,0
0.21211,0.40943,5.3658,1.9448,0.93383,1.4177,17.807,3.7438,0,0
0.22059,0.42395,5.5482,1.9799,0.92259,1.4751,18.865,3.7112,0,0
0.23005,0.439,5.7134,2.0146,0.88288,1.4628,19.226,3.7422,0,0
0.24115,0.45523,5.8505,2.0487,0.9269,1.4975,18.663,3.8317,0,0
0.25176,0.4717,6.0089,2.0804,1.0233,1.6246,18.384,3.8615,0,0
0.2592,0.49237,6.1688,2.1146,1.0783,1.889,18.821,4.0272,0,0
0.27171,0.51865,6.3202,2.151,1.2019,2.2027,19.247,4.158,0,0
0.28905,0.54537,6.4516,2.1838,1.3807,2.4486,18.22,4.1115,0,0
0.29742,0.55819,6.5571,2.2161,1.3586,2.4037,17.015,4.0628,0,0
0.30132,0.5662,6.6669,2.2458,1.2134,2.2378,16.464,3.9741,0,0
0.30604,0.57561,6.7773,2.2778,1.0947,2.0955,15.496,3.9815,0,0
