X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.012141,0.02581,0.34366,0.26424,0.24485,0.52049,6.9304,5.3288,0,0
0.016831,0.036038,0.43611,0.32269,0.33942,0.72677,8.7948,6.5075,0,0
0.022256,0.047389,0.53069,0.38301,0.44883,0.95569,10.702,7.724,0,0
0.029295,0.059805,0.62749,0.45126,0.59079,1.2061,12.654,9.1005,0,0
0.034502,0.070236,0.71849,0.5062,0.61254,1.2565,12.435,8.1446,0,0
0.038215,0.079158,0.80289,0.56225,0.61644,1.2797,11.749,7.5462,0,0
0.041398,0.088242,0.87914,0.63633,0.59001,1.2591,10.799,7.5039,0,0
0.044222,0.097059,0.95945,0.71566,0.55239,1.2306,10.554,7.925,0,0
0.047104,0.10511,1.0502,0.77583,0.50111,1.164,10.477,7.9218,0,0
0.051593,0.11727,1.1317,0.83039,0.44966,1.1589,10.167,7.6458,0,0
0.057486,0.13051,1.2226,0.89148,0.46352,1.2154,10.165,7.7697,0,0
0.065012,0.14497,1.3198,0.93695,0.54041,1.3273,10.425,7.5565,0,0
0.075006,0.16092,1.4126,0.97364,0.67777,1.4656,10.758,6.8023,0,0
0.082324,0.1718,1.5382,1.0174,0.7684,1.5074,11.672,6.0857,0,0
0.089398,0.18199,1.6625,1.0637,0.85292,1.5504,12.347,5.8064,0,0
0.096451,0.19183,1.7947,1.1077,0.90464,1.5035,13.372,5.5928,0,0
0.10185,0.20083,1.9199,1.1437,0.89458,1.4182,14.064,5.0858,0,0
0.10672,0.20903,2.0285,1.1781,0.84116,1.2918,14.292,4.8637,0,0
0.11208,0.21787,2.1708,1.2152,0.74765,1.1485,15.291,4.8707,0,0
0.11699,0.22654,2.3213,1.2538,0.69911,1.1038,15.792,4.7673,0,0
0.12202,0.23528,2.4632,1.2947,0.65798,1.0747,16.149,4.6567,0,0
0.1294,0.24623,2.6285,1.3378,0.66455,1.0972,16.814,4.6408,0,0
0.13775,0.25871,2.7838,1.3769,0.72399,1.1672,17.421,4.7043,0,0
0.15165,0.27618,2.9427,1.4133,0.90598,1.3542,18.435,4.7418,0,0
0.16141,0.28979,3.0946,1.444,0.9949,1.4504,18.628,4.6149,0,0
0.16933,0.30254,3.2895,1.4765,1.0554,1.5326,19.525,4.4912,0,0
0.19149,0.32885,3.5348,1.5093,1.4008,1.887,21.609,4.3289,0,0
0.21663,0.36182,4.0006,1.5668,1.5908,2.0794,24.538,3.8299,0,0
0.22268,0.37266,4.1516,1.602,1.4325,1.9457,24.38,3.8055,0,0
0.23239,0.38659,4.3201,1.6356,1.4313,1.9521,24.716,3.8646,0,0
0.24151,0.39935,4.5168,1.6703,1.4556,1.9523,24.752,3.9086,0,0
