X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.01314,0.12678,12.542,11.555,0.26499,2.5567,252.93,233.02,0,0
0.017626,0.19434,16.398,15.304,0.35545,3.9191,330.69,308.63,0,0
0.023475,0.26901,21.088,23.897,0.47341,5.4251,425.28,481.91,0,0
0.029957,0.32924,24.734,30.407,0.60412,6.6396,498.81,613.22,0,0
0.035268,0.38214,30.263,35.762,0.62297,7.1138,556.19,669.09,0,0
0.041422,0.44595,38.755,42.121,0.65739,7.502,611.49,690,0,0
0.049755,0.55667,48.525,49.06,0.7384,8.6694,725.65,756.35,0,0
0.056702,0.70938,58.983,55.458,0.78804,10.387,858.81,809.76,0,0
0.063484,0.88005,68.78,62.164,0.80686,12.323,961.78,771.73,0,0
0.071995,1.0381,78.437,68.581,0.84777,14.295,1083,769.84,0,0
0.085742,1.1809,86.556,76.646,1.0179,16.108,1135.2,824.48,0,0
0.094876,1.2787,94.803,83.881,1.078,16.793,1130.3,842.15,0,0
0.099759,1.3803,103.69,88.2,1.0084,16.609,1112.5,789.33,0,0
0.10461,1.4877,110.83,92.327,0.96612,15.696,1045.6,743.52,0,0
0.11055,1.555,117.56,95.604,0.94913,13.612,983.66,674.37,0,0
0.11665,1.651,124.12,99.163,0.90065,12.36,921.35,616.73,0,0
0.12376,1.8049,131.31,105.1,0.76672,12.584,902.49,573.88,0,0
0.13154,1.9296,136.75,112.08,0.73941,13.128,846.01,568.75,0,0
0.13747,2.0025,141.32,117.14,0.7605,12.548,758.8,583.54,0,0
0.14291,2.0818,145.83,119.73,0.77236,11.98,705.86,552.63,0,0
0.148,2.1826,151.2,123.36,0.75526,12.655,678.46,559.66,0,0
0.15571,2.2783,156.77,127.76,0.78769,12.651,658.38,576.68,0,0
0.16602,2.3389,161.49,131.87,0.85223,10.769,608.69,539.78,0,0
0.17427,2.3944,165.66,135.92,0.8618,9.3737,583.04,480.69,0,0
0.18153,2.4621,168.93,139.56,0.8885,9.2686,556.96,452.22,0,0
0.18997,2.5343,173.08,142.55,0.94916,9.1261,549.43,460.11,0,0
0.20066,2.6092,178,145.01,1.0619,8.6041,540.44,436.8,0,0
0.20942,2.686,182.64,148.16,1.083,8.2211,521.67,411.4,0,0
0.21395,2.7714,188.27,154.42,0.9666,8.7222,540,454.78,0,0
0.21839,2.8401,194.95,161.59,0.88971,8.9873,590.59,517.64,0,0
0.22234,2.912,199.6,165.5,0.82297,9.0725,618.45,523.13,0,0
0.22631,3.0498,205.18,169.63,0.7328,10.395,647.39,546.15,0,0
0.2304,3.2026,210.57,173.8,0.59978,11.967,656.87,580.42,0,0
0.23489,3.3109,216.06,178.58,0.51378,12.603,674,613.41,0,0
0.24086,3.4103,222.31,182.97,0.54256,12.884,686.56,575.72,0,0
0.2478,3.5383,230.91,187.33,0.59298,14.081,725.15,519.23,0,0
0.25419,3.6265,237.73,191.53,0.64232,14.41,768.88,524.91,0,0
0.26147,3.704,243.96,196.75,0.70901,13.194,782.16,546.93,0,0
0.26821,3.7804,250.17,202.6,0.76262,11.651,798.6,580.79,0,0
0.27356,3.8588,255.96,208.01,0.77972,11.048,804.6,593.65,0,0
0.27743,3.9821,262.39,212.74,0.73756,11.53,808.3,600.33,0,0
0.28147,4.1107,268.1,217.61,0.67907,11.544,750.07,610.47,0,0
0.28585,4.1873,272.2,221.57,0.63853,11.309,695.21,605.78,0,0
0.29152,4.2656,276.89,224.76,0.60606,11.325,664.01,564.87,0,0
0.29808,4.3453,282.15,228.32,0.60223,11.392,644.91,518.68,0,0
0.30297,4.4107,286.38,232,0.59317,11.131,613.43,483.72,0,0
0.30712,4.4777,292.41,237.95,0.59878,9.9955,605.28,508.39,0,0
0.31329,4.534,300.01,243.07,0.64166,8.5365,643.53,513.59,0,0
0.32001,4.5958,305.34,246.85,0.68882,8.238,668.3,509.85,0,0
0.32497,4.6656,309.91,250.16,0.67465,8.0669,665.92,512.23,0,0
0.32924,4.7183,314.99,253.47,0.62838,7.5221,662.35,507.35,0,0
0.33474,4.8078,322.63,257.6,0.64074,8.0069,731.09,516.22,0,0
0.33995,4.9077,330.08,262.41,0.66203,8.6717,759.74,493.24,0,0
0.3449,4.9899,335.55,267.15,0.6375,9.1938,716.63,485.51,0,0
0.35039,5.0535,340.32,271.3,0.61266,9.2311,705.36,493.13,0,0
0.35512,5.1165,343.87,274.62,0.60799,9.0921,684.9,493.35,0,0
0.35937,5.1903,347.36,277.35,0.60773,9.5184,652.75,481.45,0,0
0.36413,5.2535,352.99,281.09,0.59267,8.9898,612.33,473.72,0,0
0.3696,5.3277,360.78,286.71,0.59807,8.4707,619.04,490.17,0,0
0.37613,5.4187,367.33,293.8,0.62982,8.6466,641.02,537.57,0,0
0.38235,5.5002,374.43,303.08,0.64468,9.0085,687.88,640.85,0,0
0.38778,5.5752,380.2,309.9,0.65864,9.2519,732.6,711.46,0,0
0.39356,5.6454,385.51,314.99,0.68951,9.1795,769.34,759.1,0,0
0.39989,5.7332,391.79,318.38,0.72118,9.6725,782.48,752.14,0,0
0.40648,5.9177,397.44,322.25,0.74358,11.898,739.44,716.78,0,0
0.41236,6.0143,401.67,325.4,0.73054,12.011,692.48,637.23,0,0
0.41891,6.0715,404.55,328.13,0.73728,11.52,607.49,505.13,0,0
0.42394,6.1492,409.16,332.79,0.72919,11.575,584.13,461.66,0,0
0.42935,6.2054,415.58,339.03,0.72179,11.292,606.42,484.85,0,0
0.43567,6.2782,420.93,344.07,0.72148,10.992,587.61,518.05,0,0
0.44228,6.3679,425.32,348.48,0.722,9.0781,562.16,528.86,0,0
0.44604,6.4714,431.49,351.88,0.67922,9.2189,601.43,534.06,0,0
0.45148,6.598,436.54,355.04,0.65683,10.618,645.19,542.68,0,0
0.45898,6.6937,441.34,359.23,0.70657,10.981,648.9,533.23,0,0
0.46543,6.775,445.85,365.39,0.72755,11.487,610.46,531.57,0,0
0.4722,6.8837,451.22,372.89,0.73671,12.211,610.95,581.16,0,0
0.4775,6.9834,456.07,379.39,0.71029,12.413,620.24,623.33,0,0
0.48338,7.0713,461.39,385.06,0.75316,12.097,602.84,668.99,0,0
0.4888,7.178,466.45,390.04,0.75253,11.696,603.05,705.88,0,0
0.49239,7.2693,470.24,395.08,0.67384,11.608,582.71,722.95,0,0
0.49577,7.3471,474.61,399.97,0.61189,11.538,579.92,697.36,0,0
0.50015,7.4393,480.15,404.98,0.56368,11.205,583.42,647.16,0,0
0.50427,7.6061,484.28,409.73,0.53993,12.558,568.76,611.88,0,0
0.50957,7.7591,487.66,414.56,0.52817,13.871,529.74,594.87,0,0
0.51736,7.8318,490.77,419.6,0.57598,13.186,490.53,596.05,0,0
0.52712,7.944,494.11,424.34,0.70039,13.607,481.35,590,0,0
0.53493,8.1164,498.4,429.84,0.78962,15.514,479.89,602.44,0,0
0.53994,8.2571,503.54,436.96,0.80241,16.491,471.62,644.97,0,0
0.54441,8.3481,508.74,442.8,0.80949,14.963,493.32,666.98,0,0
0.55088,8.4404,512.96,446.14,0.8331,13.739,510.36,636.95,0,0
0.55736,8.5216,516.47,448.97,0.80674,13.91,518.38,592.4,0,0
0.56355,8.5993,522.06,454.22,0.7346,13.214,563.68,602.7,0,0
0.57026,8.6723,526.11,458.15,0.71263,11.21,558.85,570.95,0,0
0.57722,8.7168,528.14,460.19,0.7519,9.2722,496.1,468.43,0,0
0.58095,8.7449,529.04,460.89,0.7368,8.0035,409.31,364.72,0,0
0.58377,8.7812,529.61,461.41,0.66316,6.8724,335.69,307.86,0,0
0.58721,8.8212,530.31,462.19,0.602,6.0425,278.99,266.54,0,0
0.59166,8.8562,531.13,462.86,0.56691,5.1808,183.01,174.1,0,0
0.59605,8.8971,531.77,463.38,0.52,4.5347,114.12,105.34,0,0
0.59906,8.9369,532.41,463.92,0.44033,4.4372,85.993,75.122,0,0
0.60243,8.9624,533,464.4,0.43325,4.3863,79.85,70.834,0,0
0.60686,8.9884,533.55,464.86,0.46562,4.1801,79.496,69.647,0,0
0.61006,9.0269,534.1,465.34,0.46065,4.1481,76.37,63.599,0,0
0.61394,9.0713,534.7,465.84,0.44937,4.3375,71.904,60.059,0,0
0.61938,9.117,535.17,466.11,0.47045,4.4335,68.589,55.069,0,0
0.62464,9.1468,535.48,466.31,0.51595,4.2338,62.086,48.38,0,0
0.62886,9.1733,535.83,466.59,0.5329,4.2533,57.243,44.158,0,0
0.6324,9.197,536.18,466.89,0.51513,4.2063,52.944,40.872,0,0
0.63642,9.2184,536.5,467.25,0.53173,3.862,48.556,38.514,0,0
0.64057,9.2481,536.83,467.6,0.53698,3.5656,42.982,35.683,0,0
0.64546,9.2775,537.17,467.89,0.52603,3.2378,40.146,35.909,0,0
0.64987,9.3071,537.58,468.31,0.50876,3.2333,42.251,40.228,0,0
0.65427,9.3416,537.94,468.83,0.51246,3.3928,42.439,45.228,0,0
0.65845,9.3763,538.31,469.54,0.52536,3.6149,42.997,53.449,0,0
0.66206,9.4042,538.82,470.67,0.517,3.748,46.687,68.861,0,0
0.66541,9.4414,539.18,471.48,0.50091,3.8993,47.422,78.152,0,0
0.66837,9.488,539.48,471.92,0.46192,4.2442,46.759,81.287,0,0
0.67136,9.5205,539.77,472.31,0.43334,4.3029,44.198,80.696,0,0
0.67542,9.5553,540.05,472.77,0.42662,4.3094,42.65,79.343,0,0
0.6752,9.5565,537.64,470.63,0.42601,4.2276,40.565,74.267,0,0
0.67566,9.5623,532.25,465.86,0.45215,4.679,37.644,62.508,0,0
0.67517,9.5638,528.64,462.89,0.46181,5.0244,40.309,59.705,0,0
0.67498,9.5606,525.33,459.91,0.48881,5.3833,45.22,66.366,0,0
0.67303,9.5355,521.03,451.99,0.50713,5.7275,47.322,72.173,0,0
0.66929,9.5105,517.76,446.33,0.4805,5.7368,49.156,80.115,0,0
0.66621,9.4825,512.53,441.47,0.44171,5.6221,49.936,80.881,0,0
0.66228,9.4401,504.36,435.66,0.38767,5.0374,48.922,81.014,0,0
0.6567,9.3554,494.94,429.31,0.36599,4.467,46.096,79.187,0,0
0.6527,9.2381,484.85,423.47,0.33876,3.8841,42.526,75.025,0,0
0.64793,9.1032,475.42,417.43,0.30071,3.6039,41.996,74.668,0,0
0.64245,8.9819,466.22,411.91,0.30651,3.6347,43.648,75.636,0,0
0.63204,8.8722,458.51,404.57,0.32885,3.799,45.779,80.33,0,0
0.62674,8.8011,450.66,397.92,0.36125,3.9062,47.344,80.941,0,0
0.62541,8.7374,442.28,394.41,0.37744,4.1469,50.64,85.601,0,0
0.62382,8.6741,435.88,391.43,0.38362,4.3217,58.077,97.304,0,0
0.62194,8.6604,429.71,389.06,0.42505,4.6832,61.904,102.29,0,0
0.61893,8.6036,423.58,386.22,0.42621,4.7301,61.529,98.646,0,0
0.61431,8.492,416.89,381.01,0.40917,4.9171,63.228,98.82,0,0
0.60906,8.4057,412.02,374.98,0.38293,5.1552,66.931,106.3,0,0
0.6067,8.3799,407.97,371.11,0.38309,5.3378,66.832,113.56,0,0
0.60537,8.372,404.19,370.63,0.40045,5.8878,66.66,133.13,0,0
0.60328,8.3275,399.45,368.57,0.37899,5.9413,68.171,146.36,0,0
0.59953,8.2838,394.41,365.19,0.39647,6.2024,70.122,152.67,0,0
0.59308,8.2795,390.2,362.13,0.42411,6.4837,70.324,159.11,0,0
0.58831,8.2864,386.68,359.73,0.44331,6.9677,71.894,172.99,0,0
0.58501,8.2782,384.12,357.98,0.45107,7.2188,76.003,187.5,0,0
0.5809,8.265,380.6,356.05,0.45553,6.9686,73.753,166.24,0,0
0.57439,8.2395,376.23,354.54,0.47914,6.8301,72.127,153.94,0,0
0.57149,8.2181,372.21,352.97,0.51748,6.8974,73.869,165,0,0
0.57084,8.1917,367.35,348.17,0.51801,6.9514,79.226,173.2,0,0
0.56954,8.218,361.93,344.04,0.51119,7.6073,91.476,201.25,0,0
0.56922,8.2409,358.11,342.33,0.50472,8.3186,93.917,207.46,0,0
0.56951,8.1623,353.04,339.46,0.50313,8.3242,91.478,211.55,0,0
0.56929,8.0835,348.13,336.57,0.4971,8.8215,90.288,218.04,0,0
0.56883,8.0698,343.32,333.17,0.46011,9.6107,91.486,213.97,0,0
0.56722,8.0338,337.71,330.18,0.46956,9.7,88.832,212.88,0,0
0.56549,7.9674,329.78,327.09,0.51125,9.0271,76.867,177.37,0,0
0.56399,7.9514,323.64,324.08,0.53682,8.5737,73.612,156.89,0,0
