X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.015435,0.037058,0.91907,0.2016,0.31127,0.74734,18.535,4.0657,0,0
0.020644,0.049355,1.1521,0.26779,0.41632,0.99533,23.233,5.4004,0,0
0.024891,0.063186,1.3906,0.34001,0.50196,1.2742,28.045,6.8569,0,0
0.029786,0.079599,1.7229,0.40133,0.60068,1.6053,34.746,8.0935,0,0
0.034579,0.091565,1.9824,0.44701,0.62886,1.6596,35.411,7.6638,0,0
0.039752,0.1046,2.181,0.49623,0.62382,1.6511,33.011,7.2955,0,0
0.04455,0.11836,2.4601,0.5493,0.58715,1.6396,31.077,7.0119,0,0
0.049703,0.13548,2.7992,0.59641,0.58603,1.7369,33.217,6.6272,0,0
0.054496,0.15152,3.1295,0.64119,0.59704,1.7815,35.067,6.0739,0,0
0.061544,0.16911,3.4524,0.68983,0.64047,1.8051,34.877,5.8181,0,0
0.072279,0.18812,3.7494,0.72994,0.76029,1.9472,35.635,5.7056,0,0
0.079994,0.19922,3.9694,0.76305,0.81155,1.9081,36.067,5.3808,0,0
0.08711,0.20848,4.2084,0.79682,0.8583,1.8175,35.257,4.9917,0,0
0.092081,0.21643,4.416,0.83647,0.85462,1.6324,32.606,4.8412,0,0
0.095716,0.22325,4.6519,0.87305,0.83128,1.4466,30.702,4.6757,0,0
0.10155,0.23292,4.8935,0.90737,0.80673,1.2869,29.063,4.387,0,0
0.10755,0.24304,5.282,0.9461,0.71134,1.1075,30.907,4.3593,0,0
0.11309,0.25212,5.6676,0.98459,0.66736,1.0668,34.247,4.4679,0,0
0.11897,0.26223,6.0238,1.0206,0.64242,1.0838,36.611,4.5131,0,0
0.12509,0.27345,6.2568,1.0539,0.6656,1.15,37.121,4.3854,0,0
0.13162,0.28473,6.463,1.0859,0.72405,1.2398,36.524,4.2928,0,0
0.13894,0.29688,6.7735,1.1242,0.75415,1.2899,37.913,4.3729,0,0
0.14767,0.31057,7.0687,1.1551,0.80894,1.3619,36.032,4.2149,0,0
0.15579,0.3233,7.3903,1.1839,0.86122,1.4354,34.74,4.0194,0,0
0.16136,0.33308,7.6493,1.2153,0.85487,1.4288,32.781,3.9269,0,0
0.16664,0.34245,7.868,1.2455,0.83802,1.3915,32.494,3.8635,0,0
0.17087,0.35088,8.224,1.2774,0.79151,1.334,35.514,3.862,0,0
0.17496,0.35876,8.5443,1.3108,0.72642,1.2479,35.712,3.7632,0,0
0.18068,0.36794,8.8243,1.3388,0.66575,1.1569,35.405,3.7052,0,0
0.18792,0.37914,9.0312,1.3702,0.64797,1.1262,33.091,3.7564,0,0
0.19377,0.39045,9.2424,1.4039,0.65371,1.157,32.127,3.8023,0,0
0.19809,0.40073,9.5276,1.4399,0.63422,1.1753,33.469,3.9194,0,0
0.20318,0.41066,9.9909,1.4754,0.65153,1.2056,35.632,3.9924,0,0
0.21207,0.42414,10.428,1.5064,0.74823,1.3183,37.991,3.9449,0,0
0.21968,0.43552,10.694,1.5347,0.78653,1.3628,37.703,3.951,0,0
0.22355,0.44302,10.956,1.5659,0.71849,1.2882,38.822,3.9478,0,0
0.22715,0.45108,11.269,1.5985,0.67321,1.2228,40.878,3.9241,0,0
0.23163,0.45962,11.656,1.6322,0.67638,1.1876,42.919,3.8781,0,0
0.23627,0.46866,12.062,1.6912,0.66732,1.1697,41.766,4.3519,0,0
0.24083,0.47809,12.575,1.7636,0.58004,1.0879,43.286,5.1869,0,0
0.24634,0.48855,13.029,1.8012,0.5377,1.0694,47.091,5.3742,0,0
0.25175,0.49922,13.369,1.8343,0.56875,1.1334,48.651,5.4113,0,0
0.25907,0.51204,13.582,1.8678,0.64371,1.2293,46.644,5.4313,0,0
0.26509,0.52265,13.812,1.8938,0.67471,1.2711,43.492,5.2762,0,0
0.27125,0.53358,14.153,1.9201,0.70545,1.3091,42.162,4.6174,0,0
0.27911,0.54713,14.444,1.946,0.77205,1.3924,37.7,3.6785,0,0
0.28669,0.55952,14.671,1.9735,0.81361,1.4314,33.115,3.4743,0,0
0.29281,0.57046,14.902,2.0034,0.82803,1.4367,30.912,3.4107,0,0
0.3039,0.59173,15.333,2.0639,0.78281,1.3931,30.664,3.4305,0,0
0.31471,0.6078,15.722,2.0902,0.87643,1.4968,31.644,3.4302,0,0
0.32346,0.6212,16.176,2.1151,0.89432,1.4937,34.922,3.4088,0,0
0.329,0.63034,16.625,2.1415,0.85343,1.4281,39.406,3.3882,0,0
0.33295,0.63709,17.001,2.1709,0.80941,1.3437,42.349,3.3775,0,0
0.33638,0.64442,17.276,2.2003,0.77737,1.2921,44.088,3.3581,0,0
0.34196,0.656,17.49,2.2276,0.76745,1.2962,43.509,3.3019,0,0
0.34845,0.66734,17.791,2.2558,0.68049,1.2008,41.735,3.3396,0,0
0.35191,0.67436,18.218,2.2834,0.57373,1.0721,41.184,3.3945,0,0
0.35546,0.68303,18.537,2.3144,0.53344,1.0625,38.564,3.487,0,0
0.36052,0.69317,18.815,2.3458,0.55614,1.1309,36.579,3.5275,0,0
0.36424,0.70115,19.207,2.3735,0.562,1.1442,38.924,3.4934,0,0
0.36788,0.71095,19.445,2.3994,0.52284,1.1082,39.418,3.465,0,0
0.3725,0.72064,19.642,2.4245,0.48514,1.0747,37.327,3.4013,0,0
0.37777,0.73103,19.92,2.455,0.52158,1.1429,34.322,3.4612,0,0
0.38359,0.74494,20.248,2.4846,0.56737,1.2486,34.499,3.4309,0,0
0.38998,0.75926,20.526,2.514,0.59392,1.3328,34.502,3.3928,0,0
0.39934,0.77297,20.699,2.541,0.70784,1.4483,30.1,3.3779,0,0
0.4074,0.78497,20.878,2.5667,0.79695,1.4928,28.893,3.3724,0,0
0.4134,0.797,21.125,2.5902,0.82481,1.5401,29.907,3.3414,0,0
0.41808,0.80759,21.443,2.6168,0.81291,1.5439,30.709,3.2623,0,0
0.42408,0.81804,21.714,2.6488,0.81648,1.4742,29.569,3.3113,0,0
0.43069,0.82879,22.021,2.6762,0.821,1.4022,30.141,3.2715,0,0
0.43645,0.83904,22.288,2.7024,0.74833,1.3324,32.045,3.254,0,0
0.44124,0.84741,22.501,2.7288,0.68247,1.259,32.727,3.2701,0,0
0.44736,0.85862,22.912,2.7544,0.68487,1.2426,36.041,3.3125,0,0
0.45551,0.87305,23.459,2.7844,0.75476,1.3203,40.661,3.38,0,0
0.46343,0.88871,23.889,2.8167,0.79357,1.4253,43.854,3.3862,0,0
0.46817,0.89988,24.286,2.8476,0.75601,1.4336,45.674,3.4566,0,0
0.47116,0.90761,24.694,2.8747,0.69999,1.3829,48.512,3.4757,0,0
0.47371,0.91554,24.951,2.8996,0.65469,1.3741,49.407,3.4446,0,0
0.47658,0.9244,25.207,2.9267,0.58925,1.3266,46.279,3.473,0,0
0.47973,0.93384,25.456,2.9493,0.48849,1.2259,40.276,3.3261,0,0
0.48361,0.94336,25.699,2.9702,0.40703,1.1019,36.508,3.0968,0,0
0.48854,0.95329,26.108,2.9957,0.41077,1.0772,36.759,2.9848,0,0
0.49257,0.96147,26.478,3.0224,0.43184,1.0861,35.984,2.9777,0,0
0.49528,0.96782,26.724,3.0476,0.43504,1.0543,35.756,2.9845,0,0
0.49829,0.97435,27.107,3.0746,0.43765,1.0073,38.322,2.9836,0,0
0.50146,0.98067,27.456,3.1005,0.43817,0.94428,40.331,3.0485,0,0
0.50464,0.98768,27.838,3.1245,0.42412,0.89382,43.124,3.1109,0,0
0.5069,0.99325,28.144,3.1468,0.37024,0.80589,41.06,3.0474,0,0
0.50924,0.99881,28.359,3.169,0.33615,0.75299,37.925,2.9566,0,0
0.51283,1.0055,28.549,3.1912,0.35389,0.76001,36.805,2.8961,0,0
0.51706,1.0127,28.765,3.2151,0.37861,0.77363,33.425,2.8331,0,0
0.52067,1.0193,28.944,3.2391,0.38751,0.77923,30.001,2.7944,0,0
