X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.014173,0.028068,0.059167,0.05502,0.28583,0.56603,1.1932,1.1096,0,0
0.018111,0.036402,0.091248,0.077866,0.36523,0.73411,1.8402,1.5703,0,0
0.022186,0.044641,0.12142,0.098231,0.44742,0.90025,2.4486,1.981,0,0
0.026406,0.054421,0.15186,0.11756,0.53252,1.0975,3.0625,2.3707,0,0
0.030751,0.062489,0.18176,0.13516,0.62015,1.2602,3.6656,2.7257,0,0
0.035448,0.071063,0.2117,0.153,0.5061,1.0813,3.7042,2.4215,0,0
0.042742,0.082424,0.24124,0.17086,0.57613,1.0962,3.6718,2.3361,0,0
0.051892,0.093541,0.26928,0.18647,0.68126,1.1523,3.5904,2.1902,0,0
0.05776,0.10062,0.29619,0.20083,0.7174,1.1289,3.5246,2.069,0,0
0.063837,0.10804,0.32229,0.21538,0.75486,1.0814,3.437,1.9727,0,0
0.068707,0.11491,0.35252,0.22998,0.76545,1.0571,3.4436,1.9123,0,0
0.072667,0.12118,0.38631,0.24536,0.75059,1.0106,3.5213,1.8628,0,0
0.075998,0.12636,0.41962,0.26039,0.67066,0.88611,3.5974,1.8054,0,0
0.079016,0.13144,0.4546,0.27387,0.547,0.76429,3.7371,1.7627,0,0
0.082053,0.13781,0.48987,0.28655,0.48992,0.74992,3.9059,1.7288,0,0
0.086047,0.14508,0.52322,0.29986,0.4479,0.74696,4.0522,1.7037,0,0
0.089131,0.15038,0.55654,0.31189,0.41188,0.71537,4.1145,1.6519,0,0
0.093102,0.15771,0.58811,0.32234,0.4121,0.73675,4.0695,1.5522,0,0
0.097966,0.1659,0.61593,0.33474,0.44304,0.79731,3.9588,1.4995,0,0
0.10186,0.1718,0.64085,0.34666,0.46073,0.81397,3.756,1.4679,0,0
0.10605,0.17763,0.66563,0.35887,0.48398,0.80312,3.5444,1.4584,0,0
0.10961,0.18339,0.69562,0.37128,0.47526,0.77262,3.4768,1.4404,0,0
0.11309,0.18902,0.72489,0.38216,0.48312,0.77926,3.3949,1.4169,0,0
0.1172,0.19494,0.75245,0.39449,0.48607,0.75071,3.3142,1.4552,0,0
0.12206,0.20165,0.78191,0.40709,0.48597,0.72098,3.3473,1.459,0,0
0.12625,0.2081,0.81372,0.41929,0.4918,0.73208,3.4863,1.4646,0,0
0.12926,0.21379,0.84879,0.43171,0.46802,0.72924,3.6937,1.469,0,0
0.13232,0.22001,0.88097,0.44512,0.45796,0.73839,3.7378,1.489,0,0
0.13547,0.22593,0.90988,0.45825,0.45136,0.74431,3.7307,1.5346,0,0
0.13874,0.2317,0.9408,0.47026,0.43427,0.74139,3.7984,1.5281,0,0
0.14255,0.23771,0.972,0.48071,0.41317,0.72714,3.8337,1.4846,0,0
0.14651,0.24404,1.0012,0.4917,0.40865,0.72464,3.7808,1.4602,0,0
