X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.0087086,0.017975,0.13338,0.04741,0.17562,0.3625,2.6899,0.95609,0,0
0.012346,0.02366,0.17769,0.061436,0.24898,0.47715,3.5835,1.239,0,0
0.015086,0.028168,0.22027,0.075527,0.30423,0.56805,4.4421,1.5231,0,0
0.017353,0.031964,0.26021,0.090529,0.34995,0.6446,5.2476,1.8257,0,0
0.020353,0.037144,0.29662,0.10537,0.34913,0.61949,5.0676,1.8079,0,0
0.023602,0.043024,0.3359,0.12062,0.35522,0.61628,4.9726,1.7849,0,0
0.026755,0.05089,0.37605,0.13494,0.36394,0.66378,4.8937,1.7652,0,0
0.029619,0.058752,0.41785,0.14851,0.34833,0.70768,4.8432,1.756,0,0
0.032974,0.065416,0.45923,0.16257,0.36075,0.75117,4.819,1.7554,0,0
0.036171,0.072027,0.49997,0.1779,0.37949,0.80795,4.8351,1.762,0,0
0.039763,0.078694,0.53903,0.1932,0.39143,0.83791,4.8885,1.7712,0,0
0.044199,0.085125,0.57838,0.20797,0.41538,0.84905,4.8901,1.7615,0,0
0.049302,0.092592,0.61755,0.22222,0.45468,0.84098,4.8703,1.7602,0,0
0.053845,0.10012,0.65673,0.23675,0.48856,0.83421,4.8173,1.7795,0,0
0.058199,0.10768,0.69816,0.25021,0.50871,0.85236,4.8184,1.7673,0,0
0.061479,0.11416,0.73611,0.26393,0.51038,0.8497,4.7622,1.7349,0,0
0.064752,0.12224,0.77453,0.27823,0.50394,0.87828,4.7494,1.7148,0,0
0.068847,0.12999,0.81233,0.29284,0.49707,0.90472,4.718,1.7116,0,0
0.072582,0.13664,0.85081,0.30653,0.46949,0.88824,4.7042,1.7002,0,0
0.07551,0.1428,0.88961,0.31986,0.43691,0.86071,4.6965,1.676,0,0
0.078445,0.1495,0.92774,0.33244,0.40829,0.84342,4.6299,1.6583,0,0
0.081378,0.15512,0.96857,0.3475,0.40129,0.82607,4.688,1.6853,0,0
0.083884,0.16076,1.0125,0.36288,0.38584,0.77677,4.7991,1.7071,0,0
0.086607,0.16725,1.0514,0.3776,0.35817,0.75144,4.8216,1.7093,0,0
0.089986,0.17385,1.0893,0.39137,0.35097,0.75055,4.8096,1.7111,0,0
0.093911,0.18054,1.1286,0.4043,0.37108,0.76117,4.819,1.7029,0,0
0.097335,0.18748,1.1643,0.41891,0.38094,0.76582,4.77,1.7439,0,0
0.101,0.1937,1.2016,0.43283,0.39567,0.77805,4.6995,1.7207,0,0
0.10473,0.20042,1.239,0.44752,0.42032,0.79982,4.5686,1.7069,0,0
