X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.0098462,0.052609,10.722,2.229,0.19856,1.0609,216.23,44.951,0,0
0.014093,0.072458,14.26,2.9102,0.28422,1.4612,287.58,58.69,0,0
0.018627,0.098079,17.246,3.4871,0.37564,1.9779,347.8,70.323,0,0
0.022386,0.12176,20.387,4.0994,0.45146,2.4554,411.14,82.672,0,0
0.026687,0.14099,22.873,4.503,0.45684,2.5014,400.71,77.098,0,0
0.030194,0.15708,25.068,4.9016,0.47968,2.4507,364.76,68.711,0,0
0.033941,0.17191,28.125,5.6469,0.48591,2.4059,350.96,68.929,0,0
0.038131,0.18722,31.911,6.496,0.48475,2.3144,355.95,72.313,0,0
0.042659,0.20646,35.149,7.0557,0.48465,2.1856,361.04,71.966,0,0
0.048098,0.22794,39.928,7.9967,0.51851,2.1415,394.07,78.594,0,0
0.052509,0.24763,44.23,9.1167,0.52075,2.1506,430.7,93.043,0,0
0.055971,0.26581,47.054,9.7827,0.51984,2.1927,443.39,98.435,0,0
0.060019,0.28078,50.398,10.396,0.52591,2.1955,449.17,95.77,0,0
0.068455,0.30781,56.873,11.739,0.52023,2.044,438.1,94.452,0,0
0.072048,0.3232,60.244,12.36,0.483,1.921,409.71,88,0,0
0.075954,0.33814,64.269,12.985,0.47281,1.8252,404.12,78.004,0,0
0.080787,0.35352,69.551,13.924,0.50046,1.7688,453.68,83.51,0,0
0.086113,0.3684,74.417,14.93,0.52622,1.7672,484.38,91.43,0,0
0.091212,0.38396,79.169,15.972,0.54327,1.8203,511.65,98.706,0,0
0.095046,0.40107,83.015,16.978,0.53624,1.8808,527.19,105.65,0,0
0.098434,0.41718,87.15,17.778,0.53211,1.8953,542.61,109.26,0,0
0.10191,0.43546,92.238,18.623,0.52348,1.9626,564.05,113.7,0,0
0.10553,0.45908,96.188,19.511,0.49893,2.1289,537.17,112.68,0,0
0.10893,0.47701,99.175,20.305,0.46017,2.1901,499.28,108.41,0,0
0.11252,0.49126,102.24,20.96,0.42978,2.1638,465.31,100.59,0,0
0.11602,0.50644,105.74,21.665,0.42291,2.125,458.39,94.509,0,0
0.12121,0.52515,108.69,22.249,0.45939,2.1773,434.3,90.165,0,0
0.12689,0.54138,111.58,22.802,0.50375,2.136,390.14,84.273,0,0
0.13067,0.556,114.59,23.332,0.50713,1.9545,371.04,77.047,0,0
0.13463,0.57237,118.38,23.95,0.5183,1.9232,387.38,73.509,0,0
0.13903,0.59201,123.62,24.896,0.53446,2.0318,431.2,79.376,0,0
0.14357,0.60887,127.89,25.717,0.55558,2.0656,446.67,81.711,0,0
0.1496,0.62385,131.46,26.41,0.57249,1.9905,459.29,83.913,0,0
0.15325,0.63606,135.28,27.114,0.53154,1.9094,477.88,86.96,0,0
0.156,0.64602,138.24,27.713,0.51069,1.8154,476.98,88.361,0,0
0.15972,0.65938,141.87,28.443,0.50603,1.7547,473.71,90.597,0,0
0.16406,0.67535,145.71,29.285,0.50491,1.6807,445.33,88.521,0,0
0.16807,0.69101,149.49,30.17,0.49411,1.6565,435.53,89.813,0,0
0.17186,0.70641,153.27,30.951,0.44899,1.6649,439.85,91.58,0,0
0.17691,0.72529,156.56,31.552,0.47722,1.7995,429.09,89.515,0,0
0.18133,0.74234,160.13,32.162,0.51081,1.9424,441.43,89.71,0,0
0.185,0.75622,163.66,32.734,0.50972,1.9529,439.36,86.546,0,0
0.18946,0.77163,167.28,33.395,0.51228,1.9416,435.15,82.868,0,0
0.19361,0.78712,171.02,34.268,0.51513,1.9383,434.13,82.636,0,0
