X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.013857,0.022712,0.10528,0.037015,0.27945,0.45802,2.1231,0.74646,0,0
0.01647,0.027653,0.13871,0.049576,0.33215,0.55767,2.7974,0.99978,0,0
0.01862,0.032038,0.17375,0.061006,0.3755,0.6461,3.5039,1.2303,0,0
0.02277,0.03876,0.2076,0.072579,0.4592,0.78166,4.1867,1.4637,0,0
0.02861,0.04662,0.24054,0.083858,0.46953,0.7811,4.1592,1.4523,0,0
0.03451,0.054249,0.27469,0.095094,0.49461,0.77221,4.0914,1.4293,0,0
0.039334,0.061388,0.31065,0.10647,0.51378,0.77997,4.1417,1.4007,0,0
0.043599,0.06784,0.34709,0.11925,0.5471,0.81043,4.2023,1.405,0,0
0.048461,0.075066,0.37787,0.13198,0.60179,0.86773,4.1163,1.4312,0,0
0.053514,0.082717,0.41952,0.1441,0.62,0.88648,4.2737,1.4424,0,0
0.060143,0.091665,0.45674,0.15559,0.63592,0.90841,4.36,1.4466,0,0
0.067289,0.10131,0.48408,0.16694,0.66105,0.94905,4.2226,1.449,0,0
0.073061,0.10919,0.51327,0.17897,0.68017,0.96391,4.086,1.462,0,0
0.079217,0.11732,0.54361,0.1905,0.7183,0.9978,3.9632,1.4369,0,0
0.085216,0.12581,0.57011,0.2013,0.74123,1.0233,3.8769,1.398,0,0
0.089483,0.13243,0.59627,0.21241,0.72538,1.0025,3.5645,1.3775,0,0
0.093579,0.1393,0.62636,0.22372,0.67429,0.96057,3.4207,1.3739,0,0
0.098237,0.14646,0.66762,0.23509,0.62411,0.91061,3.7014,1.3742,0,0
0.1025,0.15442,0.70734,0.24565,0.59374,0.91231,3.9138,1.3447,0,0
0.10631,0.16217,0.74092,0.25683,0.54635,0.90444,3.9791,1.3376,0,0
0.11064,0.1695,0.77941,0.26771,0.51269,0.88114,4.2209,1.3393,0,0
0.11421,0.1759,0.81959,0.27832,0.49872,0.87671,4.5036,1.3292,0,0
0.11723,0.18139,0.85401,0.29041,0.47703,0.84888,4.5909,1.345,0,0
