X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.013969,0.022473,0.11964,0.051187,0.28171,0.4532,2.4127,1.0323,0,0
0.018402,0.029289,0.15397,0.066768,0.3711,0.59066,3.105,1.3465,0,0
0.022904,0.036694,0.18652,0.08114,0.46189,0.73999,3.7614,1.6363,0,0
0.02722,0.04351,0.21884,0.095233,0.54894,0.87745,4.4134,1.9205,0,0
0.031371,0.049846,0.25101,0.11013,0.55295,0.86934,4.2539,1.8958,0,0
0.035351,0.056686,0.28641,0.12515,0.52284,0.83471,4.0764,1.837,0,0
0.039311,0.063803,0.32368,0.14065,0.51105,0.8335,4.1148,1.8041,0,0
0.044532,0.071348,0.36146,0.15591,0.52696,0.84819,4.1845,1.7978,0,0
0.050354,0.07925,0.3977,0.17153,0.55359,0.85822,4.2589,1.823,0,0
0.054141,0.085251,0.42839,0.18673,0.54289,0.84178,4.2258,1.8451,0,0
0.057508,0.090655,0.46255,0.2033,0.52708,0.82299,4.2661,1.8789,0,0
0.060317,0.09591,0.49828,0.22141,0.50348,0.79102,4.2727,1.9412,0,0
0.063972,0.10285,0.53557,0.2384,0.49734,0.78748,4.2731,1.9713,0,0
0.068648,0.11022,0.57299,0.25264,0.48634,0.78383,4.2659,1.9507,0,0
0.073618,0.11731,0.60657,0.26563,0.46914,0.76759,4.2121,1.8976,0,0
0.077777,0.12364,0.64066,0.279,0.47666,0.77408,4.2809,1.861,0,0
0.082171,0.12983,0.67291,0.29409,0.49737,0.78995,4.2421,1.8309,0,0
0.085551,0.13501,0.70644,0.30927,0.50887,0.78851,4.198,1.7718,0,0
0.088783,0.14053,0.73709,0.3232,0.50035,0.75991,4.0642,1.7101,0,0
0.092077,0.1466,0.76983,0.33712,0.47248,0.73373,3.9696,1.7036,0,0
0.095877,0.15336,0.80342,0.35095,0.4489,0.72703,3.9698,1.7206,0,0
0.099242,0.15967,0.8443,0.36377,0.43288,0.72662,4.1067,1.7095,0,0
0.10434,0.16762,0.87733,0.37853,0.44701,0.76225,4.1226,1.7029,0,0
0.11042,0.17634,0.91284,0.39296,0.50147,0.83357,4.1623,1.6879,0,0
0.11616,0.1846,0.94597,0.40838,0.55202,0.88871,4.2123,1.7179,0,0
0.12129,0.19298,0.97629,0.42456,0.58912,0.93531,4.1635,1.7634,0,0
0.12553,0.19957,1.0117,0.43977,0.59794,0.93174,4.2001,1.7913,0,0
0.13129,0.20782,1.0478,0.45442,0.64625,0.97108,4.1048,1.8281,0,0
0.13732,0.21679,1.0794,0.4682,0.66523,0.99156,4.0744,1.8083,0,0
0.14205,0.22415,1.1125,0.48207,0.63799,0.96401,4.026,1.7971,0,0
0.14542,0.22953,1.1474,0.49604,0.59021,0.90601,4.0616,1.7678,0,0
0.14809,0.23442,1.1836,0.51006,0.54047,0.83583,4.18,1.7242,0,0
0.15155,0.24028,1.2226,0.52565,0.52479,0.82101,4.2531,1.7318,0,0
0.15556,0.24645,1.2578,0.54045,0.48955,0.77916,4.2349,1.735,0,0
0.16083,0.25379,1.2905,0.5558,0.47399,0.7461,4.2588,1.7666,0,0
0.16676,0.26206,1.325,0.57004,0.49827,0.76469,4.2867,1.774,0,0
0.17054,0.26857,1.3635,0.58421,0.50649,0.78731,4.3585,1.7781,0,0
0.17427,0.27469,1.4012,0.59967,0.52789,0.81196,4.3888,1.8071,0,0
0.17974,0.28341,1.4334,0.61502,0.56842,0.86992,4.2506,1.8023,0,0
0.18474,0.29165,1.4655,0.63093,0.58848,0.91141,4.1872,1.8246,0,0
0.18907,0.29872,1.502,0.64578,0.56947,0.9062,4.2634,1.8145,0,0
0.19245,0.30519,1.5398,0.65893,0.51814,0.86964,4.3315,1.7927,0,0
0.19538,0.31045,1.5721,0.67145,0.50107,0.84457,4.2063,1.7594,0,0
0.19837,0.316,1.604,0.6846,0.48612,0.83321,4.0895,1.7129,0,0
0.20241,0.3226,1.6346,0.69853,0.45719,0.79022,4.059,1.6841,0,0
0.20649,0.32883,1.6647,0.71219,0.43861,0.74975,4.018,1.6388,0,0
0.2099,0.33547,1.6953,0.72508,0.42016,0.74102,3.8989,1.5993,0,0
0.21569,0.34456,1.7276,0.73806,0.46852,0.79412,3.7869,1.5958,0,0
0.22156,0.35242,1.7611,0.75195,0.52779,0.84635,3.813,1.6233,0,0
0.22507,0.3584,1.7913,0.76688,0.53836,0.85493,3.7787,1.6593,0,0
0.22973,0.36539,1.8213,0.78155,0.551,0.86291,3.7645,1.6744,0,0
0.23448,0.37276,1.8533,0.79624,0.56442,0.88599,3.8027,1.6951,0,0
0.23931,0.38007,1.8855,0.8096,0.5931,0.89954,3.8349,1.7045,0,0
0.2435,0.38663,1.9208,0.8234,0.56088,0.84825,3.8958,1.7211,0,0
0.24659,0.39303,1.9581,0.83823,0.50486,0.819,3.9722,1.74,0,0
0.25004,0.39943,1.997,0.85449,0.50356,0.82753,4.1476,1.7668,0,0
0.25437,0.4068,2.0398,0.86958,0.49703,0.83512,4.406,1.7752,0,0
0.25837,0.41411,2.128,0.88753,0.48169,0.83389,5.5401,1.841,0,0
0.26175,0.42089,2.261,0.91101,0.45252,0.82314,7.5737,2.0451,0,0
0.26502,0.42777,2.4292,0.94051,0.43409,0.82978,10.252,2.3617,0,0
