X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.033117,0.041591,0.099775,0.061627,0.66787,0.83875,2.0121,1.2428,0,0
0.037475,0.04788,0.13474,0.079774,0.75575,0.96559,2.7173,1.6088,0,0
0.041578,0.054078,0.17156,0.098576,0.83848,1.0906,3.4599,1.9879,0,0
0.04535,0.06086,0.20862,0.11707,0.91456,1.2273,4.2073,2.3608,0,0
0.049719,0.068846,0.24952,0.13859,0.77877,1.0968,4.3298,2.3097,0,0
0.054211,0.077519,0.2922,0.16046,0.55329,0.89161,4.5179,2.34,0,0
0.05915,0.085523,0.32875,0.18008,0.52499,0.88597,4.6177,2.3888,0,0
0.063831,0.092914,0.35803,0.19769,0.53151,0.90818,4.503,2.378,0,0
0.068345,0.099858,0.39114,0.21457,0.53981,0.92321,4.4281,2.3393,0,0
0.073154,0.1068,0.4251,0.23007,0.56071,0.92648,4.3657,2.279,0,0
0.078344,0.11465,0.45744,0.24392,0.57728,0.92377,4.1931,2.1242,0,0
0.082186,0.12113,0.49268,0.25779,0.56417,0.87957,4.0431,1.9628,0,0
0.084616,0.12607,0.53344,0.27286,0.51356,0.81777,4.1279,1.871,0,0
0.087676,0.13191,0.57647,0.28855,0.48088,0.78636,4.4051,1.8323,0,0
0.09131,0.13775,0.61827,0.30559,0.46312,0.76411,4.5805,1.8356,0,0
0.094493,0.14298,0.65733,0.32077,0.43034,0.72956,4.6833,1.8291,0,0
0.097874,0.14815,0.69791,0.33685,0.39385,0.67543,4.8494,1.874,0,0
0.10144,0.15413,0.73987,0.35718,0.38827,0.66544,4.985,2.0044,0,0
0.10511,0.16037,0.7785,0.37457,0.41325,0.69161,4.942,2.0511,0,0
0.10909,0.16627,0.8155,0.39146,0.43186,0.69289,4.8204,2.0753,0,0
0.11349,0.17253,0.85475,0.40988,0.44732,0.70136,4.7691,2.1031,0,0
0.11746,0.17935,0.89539,0.42868,0.46321,0.73348,4.8009,2.1762,0,0
0.12076,0.18566,0.93819,0.44667,0.4616,0.7566,4.8455,2.2146,0,0
0.12346,0.19125,0.97955,0.46506,0.44416,0.74856,4.8334,2.1755,0,0
0.1257,0.19584,1.0183,0.48272,0.41535,0.71527,4.8354,2.1811,0,0
0.12918,0.20176,1.0595,0.49963,0.40508,0.7159,4.9206,2.1815,0,0
0.13398,0.21007,1.0992,0.51589,0.41317,0.75708,4.9303,2.138,0,0
0.13793,0.21775,1.1384,0.53204,0.41278,0.77434,4.9014,2.0844,0,0
0.14161,0.22387,1.1822,0.54776,0.42045,0.77043,4.9217,2.0387,0,0
0.14481,0.2291,1.2241,0.56492,0.43057,0.7634,4.9323,2.0139,0,0
0.14887,0.23483,1.2669,0.5817,0.46727,0.78646,5.015,1.9962,0,0
0.15328,0.24128,1.3111,0.59816,0.48602,0.79681,5.0734,1.9869,0,0
0.15735,0.24868,1.3501,0.61392,0.47127,0.77861,5.0593,1.9768,0,0
0.16042,0.25532,1.3848,0.62827,0.45363,0.75778,4.9685,1.9406,0,0
0.16425,0.26264,1.4244,0.64304,0.45658,0.78184,4.884,1.9213,0,0
0.16833,0.26942,1.4689,0.65797,0.47416,0.81296,4.9373,1.8765,0,0
0.17156,0.27566,1.5171,0.67283,0.4576,0.8233,5.045,1.8376,0,0
0.17418,0.28141,1.5641,0.68788,0.42155,0.80941,5.1031,1.8095,0,0
0.17741,0.28787,1.6089,0.7025,0.40466,0.79037,5.2185,1.7865,0,0
0.18036,0.29414,1.6524,0.71816,0.40202,0.78287,5.3956,1.8129,0,0
0.18327,0.29966,1.7015,0.73361,0.38346,0.74671,5.5883,1.8266,0,0
0.18773,0.30727,1.7522,0.74858,0.39136,0.76336,5.7132,1.8274,0,0
0.1925,0.31573,1.8071,0.76381,0.4222,0.80807,5.8475,1.8348,0,0
0.1977,0.32531,1.8611,0.77969,0.47428,0.88519,5.9895,1.8515,0,0
0.20254,0.33383,1.9119,0.79523,0.50675,0.92688,6.1119,1.87,0,0
0.20678,0.34059,1.9565,0.80928,0.53286,0.93671,6.1333,1.8376,0,0
0.21043,0.34661,1.9938,0.82321,0.54788,0.9467,5.8943,1.8069,0,0
0.2134,0.35191,2.036,0.83856,0.51753,0.9002,5.7231,1.8145,0,0
0.21698,0.35831,2.0823,0.85439,0.49362,0.85875,5.5502,1.8268,0,0
0.22014,0.36453,2.1285,0.86923,0.45247,0.79099,5.392,1.8056,0,0
0.22359,0.37099,2.171,0.88406,0.4245,0.74948,5.2247,1.7913,0,0
0.22817,0.37856,2.2102,0.89805,0.4313,0.76572,5.1163,1.7901,0,0
0.23288,0.38604,2.2464,0.91291,0.45275,0.79517,5.0947,1.8089,0,0
0.23612,0.39217,2.2853,0.92903,0.45823,0.81194,5.0258,1.8244,0,0
0.23946,0.39885,2.3248,0.94459,0.45341,0.81748,4.8916,1.819,0,0
