X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.01293,0.021208,0.067161,0.041604,0.26075,0.4277,1.3544,0.83901,0,0
0.018115,0.032522,0.11708,0.058529,0.36531,0.65587,2.3611,1.1803,0,0
0.02257,0.042392,0.1596,0.074135,0.45517,0.85491,3.2187,1.4951,0,0
0.027643,0.050414,0.19413,0.089347,0.55746,1.0167,3.9149,1.8018,0,0
0.033374,0.059274,0.23065,0.10468,0.67303,1.1954,4.6514,2.1111,0,0
0.037992,0.066772,0.26818,0.1198,0.60237,1.0676,4.7505,1.8993,0,0
0.042765,0.07433,0.30777,0.13487,0.60168,1.0713,4.8524,1.8809,0,0
0.046222,0.080868,0.35662,0.15091,0.56683,0.97497,4.8308,1.8629,0,0
0.050062,0.087208,0.40174,0.16728,0.55441,0.90379,4.8831,1.8785,0,0
0.053889,0.09298,0.44077,0.18262,0.52931,0.8584,4.974,1.881,0,0
0.059105,0.099827,0.48043,0.19927,0.51892,0.81783,5.0372,1.9074,0,0
0.065341,0.10761,0.5175,0.21786,0.55153,0.82353,5.0278,1.9775,0,0
0.069552,0.11482,0.55169,0.23464,0.5402,0.81649,4.9189,2.0121,0,0
0.073278,0.12144,0.58783,0.2501,0.54563,0.81817,4.6626,2.0004,0,0
0.0776,0.12808,0.62346,0.26581,0.55535,0.82433,4.4713,1.9869,0,0
0.082226,0.13517,0.659,0.28069,0.57146,0.85092,4.401,1.9778,0,0
0.085964,0.1416,0.69754,0.29647,0.54166,0.84235,4.3784,1.9604,0,0
0.090914,0.14911,0.73102,0.31086,0.51573,0.83701,4.306,1.8757,0,0
0.095904,0.15691,0.7634,0.32487,0.53144,0.84895,4.2695,1.8195,0,0
0.10108,0.16462,0.8054,0.33899,0.56061,0.8709,4.3877,1.7927,0,0
0.106,0.17188,0.8481,0.35432,0.57276,0.88315,4.5302,1.785,0,0
0.11135,0.18022,0.88405,0.36955,0.58736,0.90838,4.5384,1.792,0,0
0.11844,0.18992,0.91642,0.38559,0.65485,0.97461,4.4142,1.7971,0,0
0.12252,0.1966,0.95347,0.4016,0.63741,0.95761,4.486,1.8298,0,0
0.12737,0.20379,0.9971,0.41691,0.6346,0.94538,4.713,1.8561,0,0
0.13392,0.21239,1.0467,0.43161,0.6623,0.96325,4.8662,1.8677,0,0
0.13833,0.21953,1.0894,0.44661,0.65199,0.96094,4.8656,1.8611,0,0
0.14311,0.2274,1.1303,0.46153,0.64048,0.95143,4.9662,1.8548,0,0
0.14921,0.23629,1.177,0.47679,0.62061,0.93503,5.2559,1.8393,0,0
0.15622,0.24609,1.2268,0.49242,0.67962,0.99803,5.5115,1.8317,0,0
0.16284,0.25512,1.2768,0.50745,0.7152,1.0352,5.6401,1.8261,0,0
