X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.011378,0.032829,2.0168,0.20062,0.22946,0.66206,40.672,4.0458,0,0
0.015683,0.05443,3.5953,0.37512,0.31627,1.0977,72.504,7.5648,0,0
0.018877,0.081275,6.2902,0.65865,0.38069,1.639,126.85,13.283,0,0
0.022555,0.11649,9.609,0.95202,0.45486,2.3492,193.78,19.199,0,0
0.026777,0.14892,12.233,1.1923,0.4704,2.8309,241.41,23.54,0,0
0.031097,0.17692,14.899,1.5074,0.49658,3.2273,285.6,28.785,0,0
0.035298,0.2034,17.427,1.7441,0.48239,3.4398,310.76,31.127,0,0
0.039888,0.23522,20.262,1.9847,0.48813,3.6459,336.12,32.459,0,0
0.044637,0.2711,23.433,2.3122,0.51949,3.8281,345.71,33.347,0,0
0.049345,0.29788,25.654,2.5607,0.54027,3.658,323.57,32.441,0,0
0.053679,0.32082,27.448,2.7514,0.54252,3.4667,306.85,31.443,0,0
0.057686,0.33981,29.591,2.9951,0.5362,3.2849,296.28,30.001,0,0
0.062877,0.36151,32.093,3.3742,0.55617,3.1885,295.77,32.873,0,0
0.067614,0.38427,34.213,3.7095,0.55916,3.0058,281.34,34.785,0,0
0.07087,0.40664,36.271,4.0692,0.52902,2.7334,258.9,35.432,0,0
0.075559,0.42668,38.464,4.4164,0.52865,2.5975,258.35,37.424,0,0
0.081379,0.44381,40.441,4.6743,0.55862,2.4804,262.03,38.778,0,0
0.086332,0.46262,42.88,4.8865,0.5777,2.4767,268,38.144,0,0
0.090418,0.48434,45.512,5.1517,0.55541,2.4772,270.63,35.847,0,0
0.094661,0.5036,47.991,5.4783,0.54544,2.4064,277.86,35.671,0,0
0.098836,0.52653,50.787,5.9009,0.56398,2.4178,292.74,36.94,0,0
0.1027,0.55121,53.391,6.3347,0.54739,2.5113,301.02,38.686,0,0
0.10664,0.57518,56.233,6.7143,0.50951,2.6492,318.46,41.139,0,0
0.11087,0.59955,59.551,7.1008,0.49483,2.7615,336.2,44.655,0,0
0.11548,0.62511,62.989,7.528,0.50541,2.8388,352.45,47.921,0,0
0.1195,0.6574,66.671,7.9043,0.50093,3.1016,376.71,48.924,0,0
0.12277,0.68055,70.165,8.2663,0.4826,3.1061,390.79,47.701,0,0
0.1268,0.70445,73.849,8.7751,0.48595,3.0904,412.57,49.214,0,0
0.13107,0.73116,77.055,9.2455,0.49261,3.1457,419.92,51.046,0,0
0.13671,0.75748,80.528,9.6523,0.52121,3.1848,423.03,51.456,0,0
0.14294,0.78191,84.965,10.171,0.55375,3.1622,443.19,53.311,0,0
0.14748,0.8039,88.693,10.591,0.56433,2.9546,444.12,54.176,0,0
0.15183,0.82009,91.575,10.922,0.58619,2.814,431.78,53.565,0,0
0.15581,0.8345,94.566,11.308,0.58508,2.6228,417.79,51.086,0,0
0.1598,0.85515,97.885,11.818,0.57944,2.5004,420.06,51.875,0,0
0.16608,0.88019,102.46,12.498,0.59213,2.4748,442.27,57.394,0,0
0.17122,0.90291,106.18,12.986,0.57037,2.4401,427.87,56.765,0,0
0.17596,0.92404,109.68,13.502,0.57419,2.4228,423.22,58.708,0,0
0.18179,0.94829,114.43,14.207,0.60412,2.5855,460.89,66.245,0,0
0.18722,0.9757,118.45,14.781,0.63338,2.8474,481.74,70.035,0,0
0.19405,0.99644,121.9,15.195,0.69063,2.8494,484.24,68.114,0,0
0.19989,1.0189,124.65,15.536,0.68193,2.7971,447.57,61.259,0,0
0.20375,1.0401,127,15.968,0.65605,2.7669,419.9,60.133,0,0
0.20727,1.0598,129.39,16.448,0.63144,2.7374,397.57,59.418,0,0
0.21143,1.0802,132.33,16.899,0.59782,2.6601,361.05,54.292,0,0
0.21625,1.101,135.25,17.37,0.5855,2.5263,338.73,52.208,0,0
0.22204,1.1249,138.86,17.887,0.56446,2.5912,342.05,54.279,0,0
0.2282,1.1463,142.22,18.297,0.57089,2.5696,354.25,55.673,0,0
0.23368,1.1715,145.04,18.686,0.60348,2.6494,363.79,54.805,0,0
0.23824,1.195,147.73,19.074,0.62466,2.7272,369.87,52.949,0,0
0.24237,1.2143,150.85,19.475,0.62386,2.7045,373.35,51.941,0,0
0.2471,1.2406,154.93,20.104,0.6222,2.8158,396.87,55.142,0,0
0.25204,1.2674,158.53,20.67,0.60495,2.8736,396.65,56.128,0,0
0.25634,1.2902,162.01,21.13,0.56741,2.9018,399.15,57.148,0,0
