X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0.0067507,0.020193,1.074,0.32854,0.13614,0.40723,21.658,6.6255,0,0
0.0098663,0.02747,1.4303,0.45361,0.19897,0.55398,28.843,9.1479,0,0
0.012597,0.033233,1.8459,0.5782,0.25404,0.67019,37.225,11.66,0,0
0.014931,0.039856,2.3955,0.7255,0.30111,0.80376,48.309,14.631,0,0
0.018372,0.048959,3.581,1.1356,0.3177,0.82816,63.064,21.208,0,0
0.021435,0.061437,4.8795,1.5996,0.34094,0.9793,85.273,29.155,0,0
0.024315,0.073363,5.8532,2.0175,0.35421,1.0723,96.382,34.06,0,0
0.027206,0.081292,6.794,2.2773,0.34968,1.0854,108.17,36.778,0,0
0.029895,0.091181,7.8232,2.5449,0.34883,1.1686,120.54,39.663,0,0
0.032612,0.11438,10.098,3.1459,0.35655,1.5029,155.34,48.811,0,0
0.036411,0.14847,13.771,4.1286,0.36377,2.0069,205.5,60.358,0,0
0.040296,0.17325,16.503,4.8694,0.38035,2.255,234.4,65.943,0,0
0.043108,0.19023,19.528,5.7545,0.37899,2.3569,275.78,75.363,0,0
0.047096,0.20657,23.292,6.7599,0.40112,2.5265,332.71,90.399,0,0
0.051087,0.23067,27.376,7.7862,0.42737,2.813,394.32,105.7,0,0
0.055194,0.25441,31.773,8.8553,0.4554,2.8238,437.12,115.14,0,0
0.059255,0.2786,35.841,9.9281,0.4607,2.6242,445.07,116.96,0,0
0.062046,0.30465,40.076,11.232,0.43862,2.6498,475.4,128.32,0,0
0.064644,0.32535,43.61,12.245,0.43432,2.7248,485.65,130.89,0,0
0.067795,0.34295,46.056,12.965,0.41744,2.7502,459.06,125.13,0,0
0.071574,0.35777,49.277,13.918,0.41317,2.5633,441.67,123.66,0,0
0.07526,0.37732,54.709,15.274,0.40468,2.4787,462.53,129.44,0,0
0.078944,0.39847,59.13,16.302,0.39706,2.4173,469.66,128.54,0,0
0.083278,0.41603,62.044,17.1,0.42818,2.2461,443.01,118.33,0,0
0.087125,0.43279,64.374,17.796,0.45337,2.1667,418.74,111.95,0,0
0.09055,0.44973,67.287,18.698,0.45889,2.1536,428.17,115.63,0,0
0.093396,0.46911,70.689,19.692,0.44007,2.2453,431.79,116.44,0,0
0.096547,0.4851,74.037,20.714,0.42929,2.1736,389.79,109.71,0,0
0.099695,0.50044,77.415,21.687,0.41848,2.0564,368.75,108.61,0,0
0.10511,0.51592,80.178,22.361,0.44022,2.0145,365.7,106.1,0,0
0.11049,0.5352,83.216,23.047,0.47122,2.0653,379.97,105.89,0,0
0.11345,0.55123,85.768,23.68,0.46186,2.0469,372.69,100.46,0,0
0.11697,0.56482,87.67,24.226,0.47546,1.9301,342.47,91.437,0,0
0.12042,0.58596,90.733,24.879,0.4814,2.034,336.7,84.004,0,0
0.12337,0.61022,94.114,25.684,0.4774,2.214,336.76,80.592,0,0
0.12683,0.62822,96.679,26.339,0.43815,2.2647,332.78,80.217,0,0
0.1306,0.64687,99.883,27.09,0.4056,2.2521,336.13,81.52,0,0
0.13355,0.66523,103.97,28.163,0.40532,2.299,367.17,90.405,0,0
0.13689,0.6813,107.73,29.187,0.40168,2.3492,404.46,100.05,0,0
0.14022,0.69492,111.33,30.267,0.39939,2.1973,415.34,108.65,0,0
0.14274,0.71076,115.38,31.436,0.39074,2.0276,428.86,116,0,0
0.14633,0.72687,119.53,32.5,0.39308,1.9894,460.74,124.26,0,0
0.14986,0.74484,123.63,33.48,0.38827,1.9756,478.92,128.87,0,0
0.15362,0.76449,128.14,34.392,0.40466,2.0016,487.25,125.63,0,0
0.15795,0.78429,131.97,35.381,0.42464,2.0769,489,124.92,0,0
0.16225,0.80712,136.16,36.573,0.44412,2.2628,500.69,127.16,0,0
0.16602,0.82647,139.71,37.487,0.46937,2.3335,490.62,122.02,0,0
0.17056,0.84298,143.39,38.316,0.48867,2.3416,481.21,117.28,0,0
0.1737,0.85821,147.86,39.335,0.48085,2.2863,488.65,118.08,0,0
0.17691,0.87683,152.3,40.476,0.46983,2.2657,487.24,122.69,0,0
0.18152,0.89476,156.26,41.433,0.47532,2.2277,489.81,122.05,0,0
0.18597,0.91298,159.84,42.697,0.47841,2.1348,477.6,123.52,0,0
0.18935,0.9307,163.31,43.863,0.47048,2.1019,475.94,128.59,0,0
0.19326,0.95006,166.74,44.878,0.45776,2.1594,471.03,132.34,0,0
0.19789,0.96939,169.93,45.851,0.48792,2.2422,445.09,131.4,0,0
0.20139,0.98929,173.28,46.891,0.49357,2.2678,423.13,129.37,0,0
0.20446,1.0092,176.91,47.876,0.46266,2.3077,416.35,129.92,0,0
0.20744,1.0254,180.31,48.746,0.43293,2.2672,412.76,121.98,0,0
0.21076,1.0395,183.93,49.772,0.43191,2.1942,415.84,119.18,0,0
0.21554,1.0514,187.23,50.602,0.44945,2.0438,413.06,115.42,0,0
0.22041,1.0681,190.97,51.525,0.45409,1.9912,424.19,114.42,0,0
0.22445,1.0836,194.82,52.582,0.46515,1.9017,434.45,114.76,0,0
0.22833,1.0973,197.63,53.288,0.48145,1.7766,417.84,109.16,0,0
0.23201,1.1128,202.1,54.277,0.49554,1.7626,439.4,111.54,0,0
0.23486,1.1288,206.58,55.388,0.486,1.8002,456.74,113.25,0,0
0.23832,1.1484,210.56,56.364,0.45944,1.9569,470.46,116.21,0,0
0.24249,1.1676,213.86,57.073,0.44526,2.0051,461.79,111.89,0,0
0.24629,1.1833,218.2,58.048,0.4403,2.0111,471.54,110.23,0,0
0.2494,1.1963,222.31,59.17,0.42486,1.9962,497.71,118.61,0,0
0.25225,1.2083,225.27,60.107,0.40815,1.9265,467.35,117.58,0,0
0.25555,1.2231,228.11,60.957,0.4171,1.9031,434.22,112.3,0,0
0.25818,1.2387,231.13,61.777,0.40044,1.8205,414.96,109.15,0,0
0.26161,1.255,234.02,62.509,0.38555,1.7642,406.42,109.62,0,0
0.266,1.2729,237.16,63.326,0.39747,1.8066,382.37,106.45,0,0
0.27005,1.294,240.93,64.632,0.41652,1.9712,375.56,110.15,0,0
0.27445,1.3165,245.19,65.928,0.44781,2.1806,401.75,117.38,0,0
0.27791,1.3373,249.55,67.248,0.45097,2.3016,432.5,126.87,0,0
